persona_id,old_pref,new_pref,p_new_pre,p_old_pre,stable_final_disp,change_1_disp,change_2_disp,change_4_disp,change_8_disp,excess_change_final,sustained_minus_oneoff,p_new_1,p_new_2,p_new_4,p_new_8,delta_p_new_final,p_old_final,delta_p_old_final,alpha_new_1,alpha_new_8,shock_disp,recovery_disp,recovery_fraction
451,Borderline high cholesterol detected during routine screening,Normal cholesterol levels detected during routine screening,0.27451273798942566,0.2014298290014267,2.613692283630371,0.761341392993927,1.4093618392944336,2.414602041244507,3.609337568283081,0.99564528465271,2.847996175289154,0.27647557854652405,0.2769226133823395,0.27518653869628906,0.26861950755119324,-0.005893230438232422,0.20042628049850464,-0.001003548502922058,0.16121242940425873,0.15321609377861023,0.761341392993927,2.0035665035247803,-1.6316269179137644
479,Collects small souvenir magnets from travels,Does not collect souvenir magnets from travels,0.25774723291397095,0.20774151384830475,1.7063453197479248,0.7884215116500854,1.3933653831481934,2.2460291385650635,3.22360897064209,1.517263650894165,2.4351874589920044,0.25901374220848083,0.26029863953590393,0.2625606656074524,0.2656591236591339,0.007911890745162964,0.2091887891292572,0.0014472752809524536,0.278044730424881,0.27769583463668823,0.7884215116500854,1.266464352607727,-0.6063290180364902
977,Has a taste for olive oil-based skincare products,Has a taste for non-olive oil-based skincare products,0.15592142939567566,0.3218046724796295,1.403961181640625,0.5593665838241577,1.0113588571548462,1.6653494834899902,2.3808486461639404,0.9768874645233154,1.8214820623397827,0.15558256208896637,0.1554831713438034,0.15568393468856812,0.1565808802843094,0.000659450888633728,0.3166227340698242,-0.005181938409805298,0.27853405475616455,0.2813495397567749,0.5593665838241577,1.0943843126296997,-0.9564706657087867
697,Reads extensively about medieval European history,Does not read about medieval European history,0.21264676749706268,0.18168073892593384,2.337872266769409,0.3601534068584442,0.6986618638038635,1.3192553520202637,2.36588454246521,0.02801227569580078,2.0057311356067657,0.21159519255161285,0.21074062585830688,0.20971837639808655,0.2104450911283493,-0.002201676368713379,0.1836457997560501,0.001965060830116272,0.13740748167037964,0.15135997533798218,0.3601534068584442,1.4493271112442017,-3.024193811982596
590,Family history of type 2 diabetes on her maternal side,No family history of type 2 diabetes on her maternal side,0.2979799509048462,0.3301464915275574,1.7930350303649902,0.12761971354484558,0.2512807250022888,0.4857046902179718,0.9035634994506836,-0.8894715309143066,0.775943785905838,0.29777413606643677,0.2975788712501526,0.2972145974636078,0.2965112328529358,-0.0014687180519104004,0.3177053928375244,-0.012441098690032959,0.04149211198091507,0.041756078600883484,0.12761971354484558,1.1181893348693848,-7.7618856351409455
849,Appreciates fresh flowers in living spaces,Prefers not to have fresh flowers in living spaces,0.3849589228630066,0.2871542274951935,1.512610912322998,0.8518481850624084,1.5245977640151978,2.4783589839935303,3.4876701831817627,1.9750592708587646,2.6358219981193542,0.3832009732723236,0.38089868426322937,0.3757210969924927,0.3653661608695984,-0.019592761993408203,0.2921183705329895,0.0049641430377960205,0.2836020290851593,0.28492164611816406,0.8518481850624084,1.2645007371902466,-0.4844202985507402
583,Prays regularly in alignment with her moderate Muslim faith,Does not pray regularly and is non-religious or secular.,0.21964681148529053,0.32270780205726624,1.5170687437057495,1.3472182750701904,2.4499313831329346,4.072865009307861,5.812555313110352,4.295486569404602,4.465337038040161,0.2252279371023178,0.22792567312717438,0.23131340742111206,0.23606333136558533,0.0164165198802948,0.3353061079978943,0.012598305940628052,0.24315260350704193,0.23407818377017975,1.3472182750701904,1.3778321743011475,-0.022723785593958157
23,Joining local political debates,Avoiding local political debates,0.24721969664096832,0.31896114349365234,1.5501022338867188,0.8164581656455994,1.5240463018417358,2.6175649166107178,3.801860809326172,2.251758575439453,2.9854026436805725,0.2471616566181183,0.24672725796699524,0.24525558948516846,0.24297672510147095,-0.0042429715394973755,0.30066555738449097,-0.018295586109161377,0.16135412454605103,0.18252530694007874,0.8164581656455994,1.164737582206726,-0.4265734990668275
721,Enjoys going for morning runs,Does not enjoy going for morning runs,0.20719222724437714,0.30467408895492554,2.1613845825195312,1.0631303787231445,1.861991047859192,2.9219436645507812,3.924612045288086,1.7632274627685547,2.8614816665649414,0.20448170602321625,0.20327377319335938,0.20335739850997925,0.2070903331041336,-0.00010189414024353027,0.2592182457447052,-0.04545584321022034,0.27522504329681396,0.27238166332244873,1.0631303787231445,1.747645616531372,-0.6438676304503248
72,Follows Formula 1 racing,Does not follow Formula 1 racing,0.14727286994457245,0.3369552195072174,1.9434155225753784,0.5142097473144531,0.9995318651199341,1.8548026084899902,3.1113476753234863,1.167932152748108,2.597137928009033,0.14580650627613068,0.14457903802394867,0.1429968774318695,0.14318759739398956,-0.004085272550582886,0.35819748044013977,0.021242260932922363,0.086673304438591,0.10891662538051605,0.5142097473144531,1.2029606103897095,-1.3394356421136968
60,Likes visiting art exhibitions occasionally,Dislikes visiting art exhibitions.,0.1827630251646042,0.1488756537437439,2.1862704753875732,0.775434136390686,1.3738542795181274,2.242143154144287,3.2789015769958496,1.0926311016082764,2.5034674406051636,0.18438278138637543,0.1852937638759613,0.1853611171245575,0.18390734493732452,0.001144319772720337,0.16838425397872925,0.01950860023498535,0.2834019660949707,0.28677260875701904,0.775434136390686,1.6364575624465942,-1.1103759631522077
494,Watches science documentaries,Watches science fiction movies,0.25808897614479065,0.10395317524671555,2.4968385696411133,1.5484627485275269,2.6801865100860596,4.115691661834717,5.3556928634643555,2.858854293823242,3.8072301149368286,0.25220662355422974,0.24678806960582733,0.23718996345996857,0.22553783655166626,-0.03255113959312439,0.09554578363895416,-0.008407391607761383,0.27030301094055176,0.26623058319091797,1.5484627485275269,1.9787664413452148,-0.27789089096710584
521,Practices yoga and meditation daily,Does not practice yoga or meditation.,0.14202871918678284,0.38786816596984863,1.545362949371338,1.2066830396652222,2.181136131286621,3.5275371074676514,4.8484625816345215,3.3030996322631836,3.6417795419692993,0.14446552097797394,0.15405799448490143,0.17325513064861298,0.1874050796031952,0.045376360416412354,0.38136452436447144,-0.006503641605377197,0.2478248029947281,0.258373498916626,1.2066830396652222,1.3529722690582275,-0.12123252302741516
978,Enjoys watching sunsets from her porch,Prefers not to watch sunsets from her porch,0.2215839922428131,0.29468658566474915,1.5639760494232178,0.5907229781150818,1.076331377029419,1.8115745782852173,2.700218915939331,1.1362428665161133,2.1094959378242493,0.22147829830646515,0.22143468260765076,0.2214193195104599,0.2215149998664856,-6.899237632751465e-05,0.29200756549835205,-0.0026790201663970947,0.2751111388206482,0.26888662576675415,0.5907229781150818,1.2619131803512573,-1.1362182056602133
59,Family history of type 2 diabetes on maternal side,No family history of type 2 diabetes on maternal side,0.28712424635887146,0.2526380717754364,1.4733352661132812,1.3147588968276978,2.3343067169189453,3.693754196166992,4.908525466918945,3.435190200805664,3.5937665700912476,0.29786816239356995,0.30451011657714844,0.31072577834129333,0.3146134614944458,0.02748921513557434,0.3025656044483185,0.04992753267288208,0.22709153592586517,0.2266322672367096,1.3147588968276978,1.6732889413833618,-0.2726964201731128
829,Loves ice fishing in winter,Hates ice fishing in winter,0.2352079153060913,0.3204580545425415,1.4864532947540283,0.2987974286079407,0.5573594570159912,0.974166989326477,1.527916669845581,0.041463375091552734,1.2291192412376404,0.23639105260372162,0.23776748776435852,0.24051377177238464,0.2445617914199829,0.009353876113891602,0.3202474117279053,-0.00021064281463623047,0.20100480318069458,0.20466282963752747,0.2987974286079407,1.0202105045318604,-2.414388501550672
25,Family history of type 2 diabetes on his mother's side,No family history of type 2 diabetes on his mother's side,0.3665294349193573,0.29039955139160156,1.4946091175079346,0.9174667596817017,1.6338192224502563,2.636416435241699,3.66462779045105,2.1700186729431152,2.747161030769348,0.3743065893650055,0.3786473572254181,0.3819288909435272,0.38136693835258484,0.014837503433227539,0.3063267171382904,0.015927165746688843,0.2696300745010376,0.25412073731422424,0.9174667596817017,1.107335090637207,-0.20694845775271098
429,Loves contemporary art exhibitions,Dislikes contemporary art exhibitions,0.18623776733875275,0.25663474202156067,1.720935583114624,0.6155251860618591,1.102867841720581,1.8020803928375244,2.5918426513671875,0.8709070682525635,1.9763174653053284,0.1791502833366394,0.17520812153816223,0.17179237306118011,0.1691971868276596,-0.01704058051109314,0.2753949761390686,0.018760234117507935,0.2906104028224945,0.29039549827575684,0.6155251860618591,1.210180640220642,-0.9660944306168833
294,Prefers bread and pasta over rice some days,Prefers rice over bread and pasta some days,0.27104759216308594,0.22257567942142487,1.4398165941238403,1.150316834449768,2.0290112495422363,3.2222185134887695,4.433652877807617,2.993836283683777,3.283336043357849,0.2731856405735016,0.27407801151275635,0.27396124601364136,0.27265748381614685,0.001609891653060913,0.2582997679710388,0.03572408854961395,0.27644994854927063,0.26919859647750854,1.150316834449768,1.3220024108886719,-0.14925068580868528
70,History of hormone replacement therapy as part of gender transition,History of non-medical gender transition practices without hormone therapy,0.46409252285957336,0.4210003912448883,1.8979398012161255,1.4599202871322632,2.5820415019989014,4.063587188720703,5.5292229652404785,3.631283164024353,4.069302678108215,0.43330517411231995,0.4283386468887329,0.43381643295288086,0.4418714642524719,-0.02222105860710144,0.4685496687889099,0.047549277544021606,0.25956612825393677,0.21531635522842407,1.4599202871322632,1.7696254253387451,-0.21213838929167772
826,Watches the occasional romantic comedy,Rarely watches romantic comedies,0.21112489700317383,0.1687159389257431,1.4215900897979736,0.5775079131126404,1.0514017343521118,1.764606237411499,2.6051700115203857,1.183579921722412,2.0276620984077454,0.21157121658325195,0.21172402799129486,0.2119394838809967,0.21299466490745544,0.0018697679042816162,0.15596212446689606,-0.012753814458847046,0.21484361588954926,0.22120189666748047,0.5775079131126404,1.0857864618301392,-0.8801239553203513
613,Seasonal pollen allergies causing mild respiratory irritation,No seasonal pollen allergies or respiratory irritation,0.3763095736503601,0.24375665187835693,1.5959867238998413,0.5050110816955566,0.9399775266647339,1.6560182571411133,2.653231620788574,1.057244896888733,2.1482205390930176,0.371021032333374,0.36598968505859375,0.35719266533851624,0.3457818925380707,-0.03052768111228943,0.22271355986595154,-0.021043092012405396,0.1516912281513214,0.16317442059516907,0.5050110816955566,1.1507569551467896,-1.2786766406851195
120,Past knee strain from a minor jogging injury,No history of knee strain or jogging-related injuries,0.4669337272644043,0.45990216732025146,2.010883092880249,1.0668823719024658,1.8946595191955566,3.0542595386505127,4.266376972198486,2.2554938793182373,3.1994946002960205,0.4740365147590637,0.47924095392227173,0.48526594042778015,0.48816853761672974,0.02123481035232544,0.49876371026039124,0.03886154294013977,0.27475666999816895,0.2667229175567627,1.0668823719024658,1.7532589435577393,-0.6433479357535226
650,Has more houseplants than outdoor plants,Has more outdoor plants than houseplants,0.35366183519363403,0.31676575541496277,1.8396267890930176,0.4880375266075134,0.8876294493675232,1.5070796012878418,2.3402953147888184,0.5006685256958008,1.852257788181305,0.35108819603919983,0.3485393524169922,0.34400761127471924,0.33784887194633484,-0.015812963247299194,0.3194165527820587,0.0026507973670959473,0.2870756983757019,0.2844576835632324,0.4880375266075134,1.25778329372406,-1.5772265966251955
296,Family history of type 2 diabetes on maternal side,No family history of type 2 diabetes on maternal side,0.4130531847476959,0.4870682656764984,1.6839380264282227,0.8246535062789917,1.5191611051559448,2.600907802581787,3.9622421264648438,2.278304100036621,3.137588620185852,0.41842132806777954,0.42224669456481934,0.4271211326122284,0.4322306513786316,0.01917746663093567,0.5077102780342102,0.020642012357711792,0.22892317175865173,0.24987384676933289,0.8246535062789917,1.1324090957641602,-0.3731938167265252
914,Favors vegetarian cooking classes,Favors non-vegetarian cooking classes,0.19826222956180573,0.394664466381073,2.374277114868164,1.2025384902954102,2.126392364501953,3.337735652923584,4.384621620178223,2.0103445053100586,3.1820831298828125,0.19719251990318298,0.19561856985092163,0.19530314207077026,0.19928640127182007,0.0010241717100143433,0.34834474325180054,-0.04631972312927246,0.284524142742157,0.2857201099395752,1.2025384902954102,1.684430480003357,-0.4007289526255142
678,Appreciates modern dance performances,Does not appreciate modern dance performances,0.3226031959056854,0.1855224370956421,2.1755223274230957,0.7674790620803833,1.3674044609069824,2.2090229988098145,3.1211581230163574,0.9456357955932617,2.353679060935974,0.32904955744743347,0.3334747552871704,0.3386973440647125,0.3420996367931366,0.019496440887451172,0.21589455008506775,0.03037211298942566,0.23311366140842438,0.23834335803985596,0.7674790620803833,1.520461916923523,-0.9811119182874524
260,Follows wildlife conservation projects,Does not follow wildlife conservation projects,0.23317046463489532,0.25,1.9009120464324951,0.6891317963600159,1.233561635017395,2.035595417022705,3.026606559753418,1.1256945133209229,2.337474763393402,0.23190529644489288,0.2311794012784958,0.23080575466156006,0.23147276043891907,-0.0016977041959762573,0.25,0.0,0.22773772478103638,0.2469327598810196,0.6891317963600159,1.3868049383163452,-1.0123943571337568
679,Likes learning new languages casually,Dislikes learning new languages casually,0.15178796648979187,0.3429907262325287,1.5526132583618164,0.8443132638931274,1.5555554628372192,2.6633737087249756,4.037510395050049,2.4848971366882324,3.1931971311569214,0.15683798491954803,0.1616508662700653,0.17031387984752655,0.18309110403060913,0.03130313754081726,0.2647341191768646,-0.07825660705566406,0.27242493629455566,0.2757530212402344,0.8443132638931274,1.2190457582473755,-0.4438311114838549
184,Seasonal allergic rhinitis triggered by dust and pollen,No seasonal allergic rhinitis triggered by dust and pollen,0.19906550645828247,0.1945832520723343,1.5905756950378418,0.831222653388977,1.501271367073059,2.480691432952881,3.611692190170288,2.0211164951324463,2.780469536781311,0.19529291987419128,0.19108958542346954,0.18164153397083282,0.1611495167016983,-0.03791598975658417,0.13740131258964539,-0.057181939482688904,0.2543456256389618,0.26196208596229553,0.831222653388977,1.2262282371520996,-0.47521032078787284
327,Slight nearsightedness corrected with glasses for reading,Slight farsightedness corrected with glasses for distance,0.2903907299041748,0.1861056238412857,1.7078834772109985,1.0369541645050049,1.8834242820739746,3.174241781234741,4.838186740875244,3.1303032636642456,3.8012325763702393,0.29542386531829834,0.30043235421180725,0.31154265999794006,0.33592167496681213,0.04553094506263733,0.20584851503372192,0.019742891192436218,0.2411002218723297,0.25556036829948425,1.0369541645050049,1.3319729566574097,-0.28450514232057067
811,Enjoys swimming at community pools,Prefers not to swim at community pools,0.27063488960266113,0.3598345220088959,1.8593599796295166,0.27156463265419006,0.5138384103775024,0.9233148694038391,1.5441161394119263,-0.31524384021759033,1.2725515067577362,0.27193620800971985,0.27283191680908203,0.27364057302474976,0.2728232741355896,0.002188384532928467,0.36034467816352844,0.0005101561546325684,0.11243100464344025,0.11172915250062943,0.27156463265419006,1.2334530353546143,-3.542023839036843
110,Keeps indoor plants for ambiance,Does not keep indoor plants for ambiance,0.37721964716911316,0.3939651548862457,2.176750421524048,0.679524302482605,1.2282410860061646,2.049809217453003,3.0697851181030273,0.8930346965789795,2.3902608156204224,0.3755400478839874,0.3739855885505676,0.37162312865257263,0.36933985352516174,-0.007879793643951416,0.39399755001068115,3.2395124435424805e-05,0.2823677361011505,0.27792423963546753,0.679524302482605,1.5507103204727173,-1.2820527754596585
973,Participates in church community events regularly,Does not participate in church community events regularly,0.29661911725997925,0.425780326128006,1.8212600946426392,0.9863763451576233,1.831687331199646,3.1339852809906006,4.588852405548096,2.7675923109054565,3.6024760603904724,0.3011656403541565,0.3056826889514923,0.31364455819129944,0.32505977153778076,0.028440654277801514,0.36567237973213196,-0.06010794639587402,0.16562829911708832,0.17928224802017212,0.9863763451576233,1.4542115926742554,-0.4742969048409933
198,Follows baseball more than football,Follows football more than baseball,0.4145471453666687,0.21375513076782227,1.716492772102356,0.9883078932762146,1.847477912902832,3.237957239151001,5.0930094718933105,3.3765166997909546,4.104701578617096,0.421954870223999,0.4285983443260193,0.43721112608909607,0.44056305289268494,0.026015907526016235,0.19530586898326874,-0.018449261784553528,0.20152634382247925,0.20559221506118774,0.9883078932762146,1.323043704032898,-0.3386958791222874
67,Favors Mediterranean cuisine over Mexican food on most days,Favors Mexican food over Mediterranean cuisine on most days.,0.32598674297332764,0.2470475137233734,1.5134214162826538,1.0089101791381836,1.849574089050293,3.1715939044952393,4.892011642456055,3.378590226173401,3.883101463317871,0.33362895250320435,0.34202903509140015,0.358709454536438,0.3815610706806183,0.05557432770729065,0.15959617495536804,-0.08745133876800537,0.2507043778896332,0.27274081110954285,1.0089101791381836,1.2403132915496826,-0.22935947837216264
595,Past ankle sprain from a recreational hockey game,No history of ankle injury from recreational sports,0.2129393070936203,0.1924198418855667,1.7007683515548706,0.28707805275917053,0.5529052019119263,1.0313962697982788,1.8076868057250977,0.10691845417022705,1.5206087529659271,0.21254166960716248,0.2121461182832718,0.21136122941970825,0.20979642868041992,-0.0031428784132003784,0.1898275464773178,-0.0025922954082489014,0.06704968959093094,0.06930718570947647,0.28707805275917053,1.1216089725494385,-2.906982654262167
941,Prefers strong espresso over tea in the morning,Prefers tea over strong espresso in the morning.,0.28673291206359863,0.16369974613189697,1.504281759262085,0.8219369649887085,1.4918382167816162,2.487443447113037,3.605959415435791,2.101677656173706,2.7840224504470825,0.2841997742652893,0.2824772298336029,0.2803274095058441,0.27814632654190063,-0.008586585521697998,0.15840663015842438,-0.005293115973472595,0.2514529228210449,0.24284696578979492,0.8219369649887085,1.1428358554840088,-0.3904178838090202
318,Prefers high-intensity workouts like CrossFit over wrestling,Prefers wrestling over high-intensity workouts like CrossFit.,0.05616219341754913,0.2749515771865845,1.8296104669570923,1.2523853778839111,2.216242551803589,3.486792802810669,4.652115821838379,2.8225053548812866,3.3997304439544678,0.07818547636270523,0.09620371460914612,0.12026919424533844,0.14436589181423187,0.08820369839668274,0.2938024699687958,0.018850892782211304,0.24920034408569336,0.26222386956214905,1.2523853778839111,1.4097517728805542,-0.12565333145500035
687,Avoids watching soap operas altogether,Watches soap operas regularly,0.24718992412090302,0.3175622224807739,2.4031496047973633,0.30258020758628845,0.5928011536598206,1.1241804361343384,1.982971429824829,-0.4201781749725342,1.6803912222385406,0.2466437965631485,0.24648873507976532,0.24686342477798462,0.24841000139713287,0.0012200772762298584,0.3186523914337158,0.0010901689529418945,0.1008169949054718,0.11611802875995636,0.30258020758628845,1.604382872581482,-4.302339123169355
893,Enjoys open-water swimming in cool lakes,Prefers avoiding open-water swimming in cool lakes.,0.3960129916667938,0.2600962817668915,1.5617907047271729,0.5155895352363586,0.9077547192573547,1.450075626373291,2.02506947517395,0.46327877044677734,1.5094799399375916,0.39895105361938477,0.4006860554218292,0.4024907946586609,0.40350541472435,0.007492423057556152,0.25837159156799316,-0.0017246901988983154,0.17988121509552002,0.17238125205039978,0.5155895352363586,1.1618459224700928,-1.253431931929097
985,Collects quirky souvenir magnets when traveling,Does not collect souvenir magnets when traveling,0.21963410079479218,0.26939713954925537,1.7472641468048096,0.39549580216407776,0.7580662965774536,1.383014440536499,2.293081283569336,0.5458171367645264,1.8975854814052582,0.21944916248321533,0.219379261136055,0.21950271725654602,0.22027157247066498,0.0006374716758728027,0.27080610394477844,0.0014089643955230713,0.16794568300247192,0.18451035022735596,0.39549580216407776,1.2541481256484985,-2.17107822329855
689,Past wrist strain from over-practice on drums,No history of wrist strain from drumming practice,0.14823272824287415,0.4009186923503876,1.7401103973388672,1.1096417903900146,1.948387622833252,3.0461790561676025,4.052125930786133,2.3120155334472656,2.942484140396118,0.1502639651298523,0.15230698883533478,0.155392587184906,0.15923048555850983,0.010997757315635681,0.4218626618385315,0.02094396948814392,0.27894431352615356,0.28166908025741577,1.1096417903900146,1.4553608894348145,-0.31155919147861866
883,Family history of cardiovascular disease on paternal side,Family history of cardiovascular disease on maternal side,0.1403287798166275,0.19683481752872467,1.9789446592330933,0.5001153349876404,0.9193258881568909,1.576936960220337,2.4104714393615723,0.431526780128479,1.9103561043739319,0.1430099606513977,0.14610165357589722,0.1523786336183548,0.160714790225029,0.02038601040840149,0.19405825436115265,-0.0027765631675720215,0.28446176648139954,0.2861204147338867,0.5001153349876404,1.4298115968704224,-1.8589637166509965
289,Likes attending jazz and blues concerts,Dislikes attending jazz and blues concerts,0.24297791719436646,0.28451046347618103,1.7484244108200073,1.0298237800598145,1.819464087486267,2.881894588470459,3.9522886276245117,2.2038642168045044,2.9224648475646973,0.2399769276380539,0.2379031926393509,0.23546050488948822,0.23404234647750854,-0.00893557071685791,0.28241726756095886,-0.002093195915222168,0.2819424271583557,0.2820591926574707,1.0298237800598145,1.2923420667648315,-0.25491573586479954
365,Seasonal allergic rhinitis triggered by pollen,Seasonal allergic rhinitis not triggered by pollen,0.29299476742744446,0.215323805809021,1.355970025062561,0.6173142790794373,1.1093058586120605,1.832669973373413,2.6964473724365234,1.3404773473739624,2.079133093357086,0.29949820041656494,0.30635160207748413,0.3195718228816986,0.3395693302154541,0.046574562788009644,0.23906828463077545,0.023744478821754456,0.28949445486068726,0.2883577346801758,0.6173142790794373,1.0955268144607544,-0.7746662463315217
643,Uses a prescribed inhaler for mild exercise-induced asthma,Does not use a prescribed inhaler for mild exercise-induced asthma.,0.20001356303691864,0.3541463613510132,2.065056324005127,0.5732953548431396,1.0632939338684082,1.8408007621765137,2.849123954772949,0.7840676307678223,2.2758285999298096,0.20096434652805328,0.20173139870166779,0.20281201601028442,0.20422257483005524,0.004209011793136597,0.3811832070350647,0.027036845684051514,0.07916592061519623,0.08753898739814758,0.5732953548431396,1.3791751861572266,-1.40569747252633
107,"Past minor knee injury from hiking, leading to occasional discomfort",No history of knee injuries or discomfort.,0.43263620138168335,0.31018713116645813,1.8060741424560547,0.644636869430542,1.173059344291687,1.9824963808059692,3.0321638584136963,1.2260897159576416,2.3875269889831543,0.42778173089027405,0.4237389862537384,0.4180585741996765,0.41356155276298523,-0.01907464861869812,0.28580647706985474,-0.024380654096603394,0.23840457201004028,0.2381518930196762,0.644636869430542,1.4361821413040161,-1.22789326737192
656,Studies foreign languages for personal growth,Studies foreign languages for professional advancement,0.22228233516216278,0.3473513424396515,2.1448020935058594,1.2564345598220825,2.2623884677886963,3.7107717990875244,5.314225196838379,3.1694231033325195,4.057790637016296,0.22131173312664032,0.22013385593891144,0.21853448450565338,0.22884638607501984,0.006564050912857056,0.20447944104671478,-0.1428719013929367,0.2547324597835541,0.2681295573711395,1.2564345598220825,1.345299243927002,-0.07072766616472492
917,Seasonal allergies to pollen causing mild sinus issues,No seasonal allergies to pollen and no sinus issues,0.2493101954460144,0.31179338693618774,1.6596627235412598,0.6275525093078613,1.1410622596740723,1.9163299798965454,2.8737857341766357,1.214123010635376,2.2462332248687744,0.24757663905620575,0.24654710292816162,0.24599894881248474,0.248958557844162,-0.000351637601852417,0.3216375708580017,0.009844183921813965,0.2448974847793579,0.24499765038490295,0.6275525093078613,1.231932282447815,-0.9630744267225297
235,Past episode of gastritis after food poisoning,No history of gastritis or food poisoning,0.33630824089050293,0.2386208474636078,1.7662054300308228,1.0228029489517212,1.848542332649231,3.062964916229248,4.41016149520874,2.6439560651779175,3.387358546257019,0.33950215578079224,0.34066203236579895,0.34158608317375183,0.34295251965522766,0.0066442787647247314,0.29495757818222046,0.05633673071861267,0.2740406095981598,0.26891782879829407,1.0228029489517212,1.3709880113601685,-0.34042242717945315
