repeat,user_id,language,alpha_mean,alpha_sd,alpha_min,alpha_max
0,61573054454503,fr,0.2680002748966217,0.06785550713539124,0.031253620982170105,0.299999862909317
0,61574839903015,it,0.26924842596054077,0.06562721729278564,0.03134697675704956,0.299999862909317
0,61574788001360,en,0.22402583062648773,0.10636544972658157,0.030024707317352295,0.29999977350234985
0,61575207112351,en,0.2053147405385971,0.11367321759462357,0.030047640204429626,0.29999908804893494
0,61575152050067,hi,0.1996249109506607,0.11332029849290848,0.030059292912483215,0.2999996542930603
0,61573397313375,fr,0.24659880995750427,0.08464768528938293,0.030028313398361206,0.29999977350234985
0,61575817620916,fr,0.2503241002559662,0.08411963284015656,0.030893906950950623,0.2999998927116394
0,61575313410082,en,0.2106543481349945,0.10967615246772766,0.03006032109260559,0.29999983310699463
0,61575266811505,en,0.22643427550792694,0.09754063934087753,0.030097439885139465,0.299999475479126
0,61574726476500,en,0.2531594932079315,0.0845380425453186,0.03012433648109436,0.29999977350234985
0,61575178964523,pt,0.23777835071086884,0.09182721376419067,0.030502095818519592,0.29999884963035583
0,61575940674829,hi,0.23779110610485077,0.09415852278470993,0.030870378017425537,0.2999998927116394
0,61574855621301,en,0.26321694254875183,0.08263227343559265,0.030053570866584778,0.2999997138977051
0,61575872908128,hi,0.24795527756214142,0.08384356647729874,0.03127114474773407,0.2999996244907379
0,61575227003442,it,0.2791641354560852,0.057906102389097214,0.03165218234062195,0.29999983310699463
0,61575614841893,hi,0.2431214451789856,0.09144708514213562,0.030045583844184875,0.29999983310699463
0,61575828570433,en,0.22526073455810547,0.10577631741762161,0.03003084659576416,0.2999991774559021
0,61574831382328,en,0.25917136669158936,0.07940354198217392,0.030858904123306274,0.29999983310699463
0,61575496125684,en,0.24609225988388062,0.09452176839113235,0.030007824301719666,0.29999977350234985
0,61575356045890,it,0.22065196931362152,0.1028706505894661,0.03003491461277008,0.2999997138977051
0,61575172646079,it,0.20021425187587738,0.11802858114242554,0.030012354254722595,0.299999862909317
0,61575027298560,en,0.2494063377380371,0.0893498957157135,0.03006674349308014,0.2999996542930603
0,61574817464063,en,0.26894915103912354,0.06622295826673508,0.031238853931427002,0.29999983310699463
0,61574781734933,it,0.24232497811317444,0.09275823086500168,0.03012208640575409,0.2999998927116394
0,61572766786766,en,0.2303490787744522,0.10603660345077515,0.030005410313606262,0.29999974370002747
0,61575574524688,pt,0.2600556015968323,0.08100298792123795,0.030195370316505432,0.2999998927116394
0,61575226491299,en,0.19898657500743866,0.10784787684679031,0.03035743534564972,0.2999998927116394
0,61573217543255,hi,0.21066537499427795,0.10881423950195312,0.030086174607276917,0.299999862909317
0,61575838795093,pt,0.24119466543197632,0.09171489626169205,0.0303180068731308,0.2999998927116394
0,61575202633062,it,0.2664252817630768,0.07477996498346329,0.0308687686920166,0.2999998927116394
0,61575544152962,it,0.2545298933982849,0.0773562639951706,0.03086981177330017,0.2999998927116394
0,61575088062953,it,0.23576804995536804,0.0960858091711998,0.030060023069381714,0.29999977350234985
0,61575119561738,en,0.2546170949935913,0.0966031402349472,0.030022576451301575,0.2999997138977051
0,61574051276067,it,0.2530011534690857,0.07790099084377289,0.03121228516101837,0.2999998927116394
0,61575013502873,it,0.18660889565944672,0.10799644142389297,0.03028838336467743,0.29999884963035583
0,61575571571675,fr,0.27987104654312134,0.056043557822704315,0.031137719750404358,0.299999862909317
0,61573913763035,it,0.2135506123304367,0.11067119985818863,0.030007705092430115,0.29999983310699463
0,61575557761520,it,0.26683780550956726,0.06535565853118896,0.03173258900642395,0.29999980330467224
0,61573544637558,fr,0.24266499280929565,0.087079256772995,0.030847445130348206,0.2999988794326782
0,61573135240533,fr,0.26002994179725647,0.07256462424993515,0.03200274705886841,0.29999980330467224
0,61575098742695,hi,0.2517772614955902,0.08666593581438065,0.030046015977859497,0.29999983310699463
0,61575662108150,en,0.2620730400085449,0.07055358588695526,0.031119346618652344,0.29999983310699463
0,61575515733376,pt,0.2345140278339386,0.09492488205432892,0.031497225165367126,0.29999977350234985
0,61575661611123,hi,0.2183539718389511,0.10219550132751465,0.03012530505657196,0.2999979853630066
0,61575214162123,en,0.22623801231384277,0.10222098976373672,0.030034348368644714,0.29999980330467224
0,61573503322985,fr,0.21518823504447937,0.10591165721416473,0.030007019639015198,0.299999862909317
0,61575198623528,hi,0.2454625964164734,0.10172489285469055,0.030037447810173035,0.2999998927116394
0,61574714597809,pt,0.24580395221710205,0.09380953013896942,0.030140727758407593,0.2999996542930603
0,61575689695617,hi,0.24188341200351715,0.09010446816682816,0.030374258756637573,0.29999977350234985
0,61575606443963,hi,0.17829756438732147,0.11586820334196091,0.030050933361053467,0.29999977350234985
0,61575308401890,en,0.28250032663345337,0.0489761121571064,0.031506046652793884,0.2999997138977051
0,61575331140964,en,0.24953439831733704,0.09329654276371002,0.030555620789527893,0.29999983310699463
0,61572629921625,pt,0.2559652328491211,0.07555796951055527,0.030969321727752686,0.2999998927116394
0,61573600374605,en,0.2082732617855072,0.11426033824682236,0.03008180856704712,0.29999977350234985
0,61575324090992,en,0.24970881640911102,0.09260132908821106,0.030090808868408203,0.299999862909317
0,61575112067630,hi,0.2429095208644867,0.09349314868450165,0.03054627776145935,0.2999998927116394
0,61575470764521,pt,0.2809940576553345,0.05562267825007439,0.031085163354873657,0.2999998927116394
0,61575257740412,hi,0.24804726243019104,0.09345981478691101,0.030428096652030945,0.29999929666519165
0,61575324216831,en,0.24241258203983307,0.08530854433774948,0.032003581523895264,0.2999997138977051
0,61575433245776,it,0.23965319991111755,0.09584156423807144,0.030827119946479797,0.29999983310699463
0,61574801715376,en,0.22375717759132385,0.10520810633897781,0.03000219166278839,0.29999983310699463
0,61575229721815,fr,0.21030500531196594,0.11325004696846008,0.030020490288734436,0.29999977350234985
0,61575024946334,hi,0.2221217155456543,0.09610608965158463,0.030623897910118103,0.2999994158744812
0,61575617909167,en,0.1923818290233612,0.10669539123773575,0.030306652188301086,0.299999475479126
0,61574814822672,en,0.24281339347362518,0.09432202577590942,0.03005237877368927,0.29999977350234985
0,61575044985283,hi,0.24915054440498352,0.0785951316356659,0.03101596236228943,0.299999862909317
0,61572607540933,fr,0.2120746672153473,0.11242058873176575,0.03009893000125885,0.2999998927116394
0,61575005252655,en,0.22958235442638397,0.10374646633863449,0.030038073658943176,0.29999980330467224
0,61573167969034,fr,0.26258036494255066,0.0766528844833374,0.03013448417186737,0.2999997138977051
0,61573516080607,it,0.23465105891227722,0.09134604036808014,0.030582517385482788,0.29999953508377075
0,61575561427679,pt,0.24839183688163757,0.08692736178636551,0.03092101216316223,0.29999980330467224
0,61575612269544,fr,0.1937909871339798,0.11500900983810425,0.030016005039215088,0.2999995946884155
0,61575152979706,hi,0.2571834921836853,0.07711910456418991,0.031548529863357544,0.2999995946884155
0,61574925813885,en,0.2470756471157074,0.0892612412571907,0.030886247754096985,0.29999983310699463
0,61575647991754,hi,0.211191788315773,0.10836417227983475,0.030001044273376465,0.299999862909317
0,61575849294548,pt,0.273169606924057,0.06327105313539505,0.031084910035133362,0.2999998927116394
0,61575732154813,en,0.24482154846191406,0.09345399588346481,0.0301264226436615,0.29999983310699463
0,61575207162938,hi,0.27677351236343384,0.05401088669896126,0.030981525778770447,0.2999998927116394
0,61573697084008,it,0.24970559775829315,0.09205816686153412,0.030040159821510315,0.2999998927116394
0,61574846917976,en,0.22934506833553314,0.09831392765045166,0.030215591192245483,0.299999862909317
0,61574838672120,en,0.2586623728275299,0.0762011930346489,0.03098204731941223,0.29999983310699463
0,61575162879216,en,0.22491146624088287,0.10349971055984497,0.030051633715629578,0.2999994158744812
0,61575306427918,en,0.23546837270259857,0.09562608599662781,0.030077800154685974,0.29999953508377075
0,61575531152948,pt,0.23259425163269043,0.09976851940155029,0.030376523733139038,0.2999998927116394
0,61572731112276,fr,0.273647665977478,0.062426116317510605,0.03105020523071289,0.299999862909317
0,61573212846972,en,0.2148660123348236,0.10319528728723526,0.03098839521408081,0.29999977350234985
0,61573754471228,it,0.22478169202804565,0.09482937306165695,0.030937805771827698,0.29999980330467224
0,61574858352338,en,0.2375437170267105,0.10558111220598221,0.03003774583339691,0.29999983310699463
0,61575255680659,it,0.22380515933036804,0.10652285814285278,0.030014947056770325,0.29999980330467224
0,61575126533596,en,0.24907687306404114,0.0862373411655426,0.031069651246070862,0.2999997138977051
0,61575180835678,en,0.22822293639183044,0.09806131571531296,0.031133681535720825,0.2999996542930603
0,61575580080566,it,0.24691246449947357,0.08296690136194229,0.030410796403884888,0.2999992370605469
0,61575695455292,en,0.22264868021011353,0.10554403066635132,0.030228078365325928,0.29999980330467224
0,61574932177407,en,0.23907111585140228,0.09211764484643936,0.03029443323612213,0.29999980330467224
0,61575281169106,hi,0.24855506420135498,0.08094087243080139,0.03133101761341095,0.299999862909317
0,61574785574733,it,0.25572440028190613,0.07889951765537262,0.031268417835235596,0.29999983310699463
0,61574691255198,en,0.2558281421661377,0.080958791077137,0.03014358878135681,0.2999998927116394
0,61572728411956,fr,0.23936933279037476,0.09801382571458817,0.030018940567970276,0.299999862909317
0,61575647284322,pt,0.25784870982170105,0.08197963237762451,0.030220910906791687,0.29999977350234985
0,61575262870032,pt,0.24910365045070648,0.08571689575910568,0.030045583844184875,0.299999862909317
0,61575794757479,pt,0.2213549017906189,0.11448262631893158,0.030008450150489807,0.299999862909317
0,61574919303983,en,0.2230287492275238,0.10504967719316483,0.030031293630599976,0.2999998927116394
0,61573543259106,it,0.198595330119133,0.11688315123319626,0.030005082488059998,0.29999983310699463
0,61575191317891,pt,0.21973088383674622,0.10620791465044022,0.030274048447608948,0.2999998927116394
0,61574708867579,en,0.22246824204921722,0.10750117152929306,0.03002530336380005,0.29999983310699463
0,61575368459933,pt,0.25428691506385803,0.07805188000202179,0.031631484627723694,0.29999983310699463
0,61575688105742,fr,0.24576331675052643,0.0879029706120491,0.030126750469207764,0.2999995946884155
0,61575545102013,it,0.23454917967319489,0.10430781543254852,0.030015751719474792,0.29999983310699463
0,61572945636998,pt,0.2390718013048172,0.0938597247004509,0.030424684286117554,0.29999980330467224
0,61575533882644,pt,0.22420068085193634,0.09974141418933868,0.030505746603012085,0.29999983310699463
0,61573036322799,pt,0.2137797772884369,0.10332010686397552,0.031290292739868164,0.29999977350234985
0,61575809341597,en,0.2574211657047272,0.08210757374763489,0.03118528425693512,0.299999862909317
0,61575276789549,en,0.2460225224494934,0.09501457959413528,0.030017152428627014,0.29999974370002747
0,61575830879821,fr,0.2163139283657074,0.09578336775302887,0.03009358048439026,0.2999997138977051
0,61575169251615,en,0.206152081489563,0.11621815711259842,0.030116349458694458,0.2999996542930603
0,61575188275516,it,0.2276947945356369,0.10918136686086655,0.030013710260391235,0.299999862909317
0,61575455591111,pt,0.23541408777236938,0.09309636056423187,0.030995890498161316,0.299998939037323
0,61575040950775,en,0.25499576330184937,0.08866472542285919,0.0303477942943573,0.29999983310699463
0,61575734633308,en,0.2434460073709488,0.09135095775127411,0.030953258275985718,0.29999977350234985
0,61575131576367,en,0.22861453890800476,0.10657545179128647,0.03000319004058838,0.29999983310699463
0,61574939766846,pt,0.23762059211730957,0.09754417836666107,0.03000931441783905,0.29999977350234985
0,61575729844682,en,0.23934604227542877,0.09940249472856522,0.030010804533958435,0.29999983310699463
0,61574845121589,pt,0.23578737676143646,0.09719978272914886,0.03004111349582672,0.299999862909317
0,61575154635451,it,0.26300233602523804,0.07488447427749634,0.03119257092475891,0.29999980330467224
0,61573639576797,it,0.22291705012321472,0.10794936120510101,0.030005037784576416,0.29999950528144836
0,61575046350558,en,0.2142157107591629,0.11036109179258347,0.030002176761627197,0.29999983310699463
0,61575225621439,en,0.2334030121564865,0.08553393185138702,0.0310678631067276,0.299995481967926
0,61574914234585,en,0.21233314275741577,0.10573918372392654,0.03044058382511139,0.29999983310699463
0,61575259270245,hi,0.213138148188591,0.11207737028598785,0.030020207166671753,0.29999983310699463
0,61575149005237,en,0.2346848100423813,0.0949523001909256,0.030808135867118835,0.2999992370605469
0,61572817333773,en,0.23905877768993378,0.09283433109521866,0.031515106558799744,0.29999977350234985
0,61575001534754,hi,0.21293480694293976,0.11084606498479843,0.030014142394065857,0.29999828338623047
0,61575236645717,hi,0.23953208327293396,0.0964682474732399,0.030266478657722473,0.29999977350234985
0,61573040625137,fr,0.2257143259048462,0.10402379184961319,0.03052195906639099,0.29999983310699463
0,61575227471920,pt,0.18502682447433472,0.1112518310546875,0.030186086893081665,0.2999995946884155
0,61575371015595,it,0.27063053846359253,0.06515178829431534,0.032054752111434937,0.299999475479126
0,61575238131572,pt,0.2148747444152832,0.10163772851228714,0.030024409294128418,0.2999998927116394
0,61575031471293,en,0.2521948516368866,0.09124583005905151,0.030980631709098816,0.299999862909317
0,61573693491518,it,0.28001514077186584,0.053447186946868896,0.031130820512771606,0.299999862909317
0,61575226372155,it,0.2530980706214905,0.0811641737818718,0.03091120719909668,0.2999998927116394
0,61575195653637,pt,0.20202162861824036,0.10928968340158463,0.030018344521522522,0.2999998927116394
0,61574786863896,en,0.24562054872512817,0.0858290046453476,0.031118854880332947,0.29999983310699463
0,61575716964202,hi,0.25982004404067993,0.07426139712333679,0.030635595321655273,0.29999980330467224
0,61575229057307,en,0.2462434321641922,0.08636903017759323,0.03113400936126709,0.29999983310699463
0,61574817494524,fr,0.24178600311279297,0.09507953375577927,0.030003607273101807,0.2999998927116394
0,61575049831217,pt,0.23624835908412933,0.09820371121168137,0.03017282485961914,0.299999862909317
0,61575115584213,en,0.2860414981842041,0.0463651567697525,0.03144218027591705,0.29999983310699463
0,61575531062633,fr,0.23612448573112488,0.09704401344060898,0.03019280731678009,0.29999977350234985
0,61575270759607,pt,0.20328004658222198,0.1068229228258133,0.030222207307815552,0.2999998927116394
0,61575091169103,en,0.23419710993766785,0.09804906696081161,0.03001275658607483,0.29999977350234985
0,61575318607485,it,0.22812345623970032,0.10415077209472656,0.030023932456970215,0.299999862909317
0,61575243677655,pt,0.22207626700401306,0.10429549962282181,0.030054330825805664,0.2999998927116394
0,61574730557113,en,0.2523805797100067,0.07946719974279404,0.03143557906150818,0.2999997138977051
0,61575148359774,en,0.23165343701839447,0.09926500171422958,0.03035883605480194,0.29999977350234985
0,61574992834078,fr,0.23943565785884857,0.09538716822862625,0.030146464705467224,0.29999980330467224
0,61575075716110,en,0.19146856665611267,0.11446169018745422,0.030064642429351807,0.2999996840953827
0,61574997930238,en,0.2332058846950531,0.10109034925699234,0.03007480502128601,0.29999983310699463
0,61574921619079,fr,0.220770925283432,0.10428626090288162,0.030021101236343384,0.2999992370605469
0,61574943633252,en,0.24947595596313477,0.08849097043275833,0.03010980784893036,0.299999862909317
0,61575434374955,fr,0.15836751461029053,0.1208990216255188,0.0300179123878479,0.29999983310699463
0,61575079453209,en,0.22490490972995758,0.10930285602807999,0.030026376247406006,0.2999996840953827
0,61575243441350,hi,0.17655733227729797,0.11327575147151947,0.030200883746147156,0.2999988794326782
0,61574979845984,en,0.2416955679655075,0.09388243407011032,0.0310860276222229,0.29999983310699463
0,61575338256889,hi,0.24723440408706665,0.09192483127117157,0.030046939849853516,0.2999997138977051
0,61574715494235,en,0.264575332403183,0.07668320834636688,0.03133039176464081,0.29999983310699463
0,61573536988081,fr,0.27705055475234985,0.05829552188515663,0.030882418155670166,0.2999996542930603
0,61574815842320,en,0.24031266570091248,0.09678289294242859,0.031104207038879395,0.299999862909317
0,61575631794140,fr,0.24033164978027344,0.09584411233663559,0.030130982398986816,0.29999983310699463
0,61575221512411,hi,0.2758697271347046,0.054899271577596664,0.03153340518474579,0.29999977350234985
0,61575087119240,pt,0.25686049461364746,0.08233550935983658,0.030157774686813354,0.299999862909317
0,61575310034038,pt,0.25403541326522827,0.08332117646932602,0.030931800603866577,0.2999998927116394
0,61575317113475,pt,0.23841536045074463,0.09721158444881439,0.03010888397693634,0.2999998927116394
0,61575603778005,it,0.2673444449901581,0.0726546049118042,0.031229346990585327,0.29999983310699463
0,61575221286306,hi,0.2584364414215088,0.0748199075460434,0.03110402822494507,0.2999998927116394
0,61575667346713,en,0.22879140079021454,0.10653431713581085,0.030028551816940308,0.29999980330467224
0,61575153195537,fr,0.22603869438171387,0.10611212253570557,0.030551761388778687,0.29999977350234985
0,61573680682759,en,0.2194836437702179,0.09841957688331604,0.031309664249420166,0.2999997138977051
0,61574788035043,hi,0.20062533020973206,0.10977009683847427,0.030244216322898865,0.2999988794326782
0,61574978975929,en,0.22986607253551483,0.09773340821266174,0.03095465898513794,0.2999997138977051
0,61574901935438,en,0.2509559690952301,0.08769113570451736,0.030133962631225586,0.2999995946884155
0,61575119187638,it,0.2440607100725174,0.09371109306812286,0.030826374888420105,0.29999977350234985
0,61575200353453,it,0.22788871824741364,0.10282166302204132,0.03033106029033661,0.2999998927116394
0,61575017759285,en,0.24436312913894653,0.0955977514386177,0.030251532793045044,0.299999862909317
0,61572897099580,en,0.27890777587890625,0.0588814914226532,0.03274466097354889,0.2999996542930603
0,61575213712850,fr,0.26823607087135315,0.0625770315527916,0.031250327825546265,0.29999983310699463
0,61576073780317,hi,0.2563144266605377,0.0754115879535675,0.030348867177963257,0.29999983310699463
0,61575211332811,en,0.22335200011730194,0.1098581850528717,0.030004844069480896,0.29999983310699463
0,61573018383344,fr,0.24702326953411102,0.09123209118843079,0.03013114631175995,0.29999983310699463
0,61575326856811,en,0.22366580367088318,0.09834498167037964,0.03037033975124359,0.299999862909317
0,61574828802630,fr,0.25044503808021545,0.08856915682554245,0.03000830113887787,0.2999997138977051
0,61575905331775,pt,0.20796343684196472,0.11164700239896774,0.030009552836418152,0.2999998927116394
0,61574996597830,it,0.2687174379825592,0.07425535470247269,0.03002336621284485,0.299999862909317
0,61573394763409,fr,0.24269673228263855,0.08877593278884888,0.03132234513759613,0.299999862909317
0,61575582750038,it,0.2638264298439026,0.06842005997896194,0.03213290870189667,0.2999996542930603
0,61575561445414,en,0.25646987557411194,0.08451136201620102,0.03077101707458496,0.29999834299087524
0,61575288632779,en,0.25012820959091187,0.08910098671913147,0.030005663633346558,0.29999983310699463
0,61575557971497,fr,0.1824890524148941,0.1180843710899353,0.030007019639015198,0.29999977350234985
0,61575557408009,pt,0.24922624230384827,0.08776137977838516,0.030100807547569275,0.2999998927116394
0,61574936016860,it,0.21603596210479736,0.10723626613616943,0.030014634132385254,0.29999980330467224
0,61574780144844,en,0.23802794516086578,0.08938594907522202,0.0315902978181839,0.2999991178512573
0,61574964602105,en,0.2103380411863327,0.1070578321814537,0.03022974729537964,0.299999475479126
0,61575796651817,fr,0.2254018634557724,0.09400735795497894,0.0304410457611084,0.299999475479126
0,61575263799927,pt,0.23425035178661346,0.09597723186016083,0.03006923198699951,0.2999956011772156
0,61575792327507,it,0.22842290997505188,0.1028478667140007,0.030135169625282288,0.2999996840953827
0,61572939997623,en,0.2628432512283325,0.0741085335612297,0.031087160110473633,0.299999862909317
0,61575503980281,pt,0.24876949191093445,0.08789204061031342,0.03099408745765686,0.2999998927116394
0,61573535549602,it,0.2242623120546341,0.09965378046035767,0.030369311571121216,0.299999862909317
0,61575380549834,hi,0.22419679164886475,0.10931318253278732,0.03000771999359131,0.2999998927116394
0,61574940786036,pt,0.24444448947906494,0.08464246988296509,0.032761648297309875,0.299999475479126
0,61575036330853,en,0.27477914094924927,0.057827193289995193,0.031738296151161194,0.2999997138977051
0,61575179504190,en,0.25461307168006897,0.07788223773241043,0.030667409300804138,0.29999902844429016
0,61575184523495,en,0.2463529109954834,0.09194206446409225,0.03026643395423889,0.299999862909317
0,61574984850248,en,0.23804712295532227,0.08916714042425156,0.03146199882030487,0.2999996840953827
0,61574896568851,en,0.24859602749347687,0.09183995425701141,0.03007480502128601,0.29999974370002747
0,61575328303165,pt,0.24923142790794373,0.08923478424549103,0.03107839822769165,0.2999998927116394
0,61573639284043,pt,0.19269675016403198,0.11288179457187653,0.03005102276802063,0.29999974370002747
0,61575025306519,hi,0.2434004247188568,0.08719172328710556,0.030000388622283936,0.2999987006187439
0,61573044255129,hi,0.24392752349376678,0.09486396610736847,0.030028611421585083,0.2999998927116394
0,61575854874351,pt,0.21348175406455994,0.11132047325372696,0.030012011528015137,0.2999998927116394
0,61575562855407,hi,0.19366984069347382,0.1135745421051979,0.030035465955734253,0.29999983310699463
0,61573160396182,fr,0.25780630111694336,0.0817483514547348,0.030132487416267395,0.2999998927116394
0,61575025023617,pt,0.24822862446308136,0.09116433560848236,0.030211269855499268,0.2999998927116394
0,61574913877788,pt,0.2589555084705353,0.0762924998998642,0.031188204884529114,0.299999862909317
0,61575798830806,it,0.2281772792339325,0.10040811449289322,0.030308663845062256,0.2999997138977051
0,61574946005614,en,0.22180742025375366,0.1075286939740181,0.030003711581230164,0.29999977350234985
0,61575095245405,en,0.24251914024353027,0.08657879382371902,0.030250132083892822,0.29999831318855286
0,61575005853006,it,0.2232523262500763,0.10328973829746246,0.03003653883934021,0.29999983310699463
0,61575311377502,en,0.20517884194850922,0.10824061930179596,0.030006468296051025,0.2999996840953827
0,61575649624207,pt,0.2199801802635193,0.11019400507211685,0.03001593053340912,0.2999998927116394
0,61575203023035,hi,0.22878514230251312,0.09843849390745163,0.03023572266101837,0.29999464750289917
0,61575079169748,pt,0.2516336739063263,0.09179125726222992,0.030199795961380005,0.299999862909317
0,61575148797368,en,0.27299126982688904,0.058038465678691864,0.03204239904880524,0.29999977350234985
0,61573053375071,fr,0.2308880090713501,0.09889515489339828,0.030096381902694702,0.29999974370002747
0,61575000899895,en,0.2070320099592209,0.10921992361545563,0.030130699276924133,0.2999982237815857
0,61575098818802,pt,0.25970396399497986,0.08184893429279327,0.030178308486938477,0.29999977350234985
0,61575028711256,fr,0.23050646483898163,0.09666267782449722,0.03071385622024536,0.2999972105026245
0,61575147567358,fr,0.2209429293870926,0.10507823526859283,0.03006310760974884,0.29999974370002747
0,61575045675245,en,0.22483377158641815,0.10446818917989731,0.030129224061965942,0.2999998927116394
0,61575057779980,en,0.17567038536071777,0.11066869646310806,0.030066877603530884,0.29998689889907837
0,61575770523168,hi,0.2700518071651459,0.063758485019207,0.03092236816883087,0.2999998927116394
0,61574724737317,it,0.2118259072303772,0.1121726706624031,0.030095040798187256,0.2999987006187439
0,61575674126417,hi,0.24845843017101288,0.08722986280918121,0.030568763613700867,0.2999998927116394
0,61575207773071,it,0.26286277174949646,0.06779339909553528,0.0316481739282608,0.299999862909317
0,61574911149534,it,0.255565345287323,0.08524545282125473,0.030047357082366943,0.29999983310699463
0,61575719364055,hi,0.2436530739068985,0.08368084579706192,0.03132723271846771,0.299999862909317
0,61575150555733,en,0.2580839991569519,0.08598759770393372,0.031071320176124573,0.29999983310699463
0,61573382480931,pt,0.22016312181949615,0.10724568367004395,0.030131548643112183,0.2999993860721588
0,61575204173147,fr,0.22660678625106812,0.10168232768774033,0.03012770414352417,0.2999996542930603
0,61575618485389,pt,0.22549653053283691,0.09906639158725739,0.031197935342788696,0.2999997138977051
0,61574764996945,it,0.2148175984621048,0.0919608324766159,0.03270868957042694,0.2999700903892517
0,61575140890194,en,0.2669110894203186,0.06857972592115402,0.03167515993118286,0.29999977350234985
0,61574799343860,pt,0.2268763929605484,0.09481541812419891,0.031038597226142883,0.29999974370002747
0,61575609593809,hi,0.22538644075393677,0.09938555955886841,0.0303536057472229,0.2999982535839081
0,61575088470429,it,0.2658977210521698,0.07459261268377304,0.031152620911598206,0.29999983310699463
0,61575274899327,en,0.25686943531036377,0.07651806622743607,0.030583828687667847,0.29999977350234985
0,61575600087094,hi,0.23006980121135712,0.0979963168501854,0.03041796386241913,0.29999983310699463
0,61575787832729,en,0.23468078672885895,0.0930449366569519,0.030651897192001343,0.29999983310699463
0,61575132716094,en,0.23251906037330627,0.09904510527849197,0.030303403735160828,0.2999987006187439
0,61574996550205,en,0.1866287887096405,0.12118947505950928,0.030044779181480408,0.29999983310699463
