persona_id,old_pref,new_pref,change_gap_1,change_gap_final,sustained_minus_oneoff_gap,semantic_new_effect_final,semantic_old_effect_final,alpha_new_minus_old_1,shock_gap_to_matched_stable,recovery_final_gap_to_matched_stable,matched_recovery_fraction
451,Borderline high cholesterol detected during routine screening,Normal cholesterol levels detected during routine screening,0.5991711616516113,2.524768590927124,1.9255974292755127,-0.01040339469909668,0.004298985004425049,-0.001967310905456543,0.5991711616516113,0.24782021343708038,0.5863949580718044
479,Collects small souvenir magnets from travels,Does not collect souvenir magnets from travels,0.40965673327445984,1.8812615871429443,1.4716048538684845,0.0005414783954620361,0.027239471673965454,-0.00021964311599731445,0.40965673327445984,0.22834572196006775,0.4425925331805012
977,Has a taste for olive oil-based skincare products,Has a taste for non-olive oil-based skincare products,0.5968164205551147,2.365730047225952,1.7689136266708374,-0.004109427332878113,-0.007699310779571533,0.0013305842876434326,0.5968164205551147,0.3390221893787384,0.4319489583356221
697,Reads extensively about medieval European history,Does not read about medieval European history,0.8632261753082275,3.12443208694458,2.2612059116363525,0.013764649629592896,-0.008405789732933044,-0.0013269484043121338,0.8632261753082275,0.42946019768714905,0.5024940045014228
590,Family history of type 2 diabetes on her maternal side,No family history of type 2 diabetes on her maternal side,0.3739572763442993,2.124497890472412,1.7505406141281128,-0.0016783475875854492,-0.0035016536712646484,-0.2494553104043007,0.3739572763442993,0.23423981666564941,0.37361877550421885
849,Appreciates fresh flowers in living spaces,Prefers not to have fresh flowers in living spaces,0.6224167346954346,2.722747564315796,2.1003308296203613,-0.053204119205474854,-0.0036992132663726807,-0.00018218159675598145,0.6224167346954346,0.32192832231521606,0.48277688505154936
583,Prays regularly in alignment with her moderate Muslim faith,Does not pray regularly and is non-religious or secular.,0.4536467492580414,2.0042428970336914,1.55059614777565,0.020388811826705933,0.0029281973838806152,-0.000429689884185791,0.4536467492580414,0.19981813430786133,0.5595292270149133
23,Joining local political debates,Avoiding local political debates,0.5384352207183838,1.9798866510391235,1.4414514303207397,-0.00444754958152771,0.009182542562484741,-4.1931867599487305e-05,0.5384352207183838,0.2605958878993988,0.5160125529089459
721,Enjoys going for morning runs,Does not enjoy going for morning runs,0.3663783073425293,1.7168488502502441,1.3504705429077148,-0.0004576742649078369,-0.0010995864868164062,-0.000168532133102417,0.3663783073425293,0.20192740857601166,0.44885544659927556
72,Follows Formula 1 racing,Does not follow Formula 1 racing,0.8353403806686401,3.0389835834503174,2.2036432027816772,0.009106963872909546,0.006797432899475098,-0.0025501251220703125,0.8353403806686401,0.4506196081638336,0.460555698500844
60,Likes visiting art exhibitions occasionally,Dislikes visiting art exhibitions.,0.7177216410636902,2.8267643451690674,2.109042704105377,0.020189136266708374,0.020076729357242584,0.00013679265975952148,0.7177216410636902,0.38096460700035095,0.46920284243380594
494,Watches science documentaries,Watches science fiction movies,0.6084548830986023,2.3756139278411865,1.7671590447425842,-0.022736191749572754,0.01764369010925293,-0.001304537057876587,0.6084548830986023,0.4245145916938782,0.3023071989627141
521,Practices yoga and meditation daily,Does not practice yoga or meditation.,0.5600382685661316,2.6006062030792236,2.040567934513092,0.03023780882358551,0.006612032651901245,-7.06017017364502e-05,0.5600382685661316,0.4107586443424225,0.26655254221449964
978,Enjoys watching sunsets from her porch,Prefers not to watch sunsets from her porch,0.7662160396575928,3.2255027294158936,2.459286689758301,0.00454750657081604,0.004999041557312012,-0.0003866851329803467,0.7662160396575928,0.44888415932655334,0.41415457769958586
59,Family history of type 2 diabetes on maternal side,No family history of type 2 diabetes on maternal side,0.9475376605987549,3.7583961486816406,2.8108584880828857,0.038478195667266846,0.014615833759307861,0.09948700666427612,0.9475376605987549,0.6848767399787903,0.27720367384024347
829,Loves ice fishing in winter,Hates ice fishing in winter,0.23066876828670502,1.0267409086227417,0.7960721403360367,0.015138030052185059,-0.007813572883605957,-5.2601099014282227e-05,0.23066876828670502,0.11711107194423676,0.49229766641543793
25,Family history of type 2 diabetes on his mother's side,No family history of type 2 diabetes on his mother's side,0.6021166443824768,2.48626708984375,1.8841504454612732,0.00424116849899292,0.0024198293685913086,-0.00029399991035461426,0.6021166443824768,0.31668466329574585,0.47404765131425053
429,Loves contemporary art exhibitions,Dislikes contemporary art exhibitions,0.31027787923812866,1.752893090248108,1.4426152110099792,0.01089024543762207,0.007215738296508789,-9.658932685852051e-05,0.31027787923812866,0.2637172341346741,0.1500611168858762
294,Prefers bread and pasta over rice some days,Prefers rice over bread and pasta some days,0.8106258511543274,3.179537534713745,2.3689116835594177,0.0052476078271865845,0.0043367743492126465,-0.00040987133979797363,0.8106258511543274,0.5170887112617493,0.36211174301261506
70,History of hormone replacement therapy as part of gender transition,History of non-medical gender transition practices without hormone therapy,0.6796289086341858,2.9826011657714844,2.3029722571372986,0.010538339614868164,0.012640237808227539,-0.0035066604614257812,0.6796289086341858,0.3990771174430847,0.4128014385893489
826,Watches the occasional romantic comedy,Rarely watches romantic comedies,0.4190683364868164,1.720136046409607,1.3010677099227905,0.014929577708244324,-0.009081602096557617,-0.0003418922424316406,0.4190683364868164,0.19283992052078247,0.5398365762075439
613,Seasonal pollen allergies causing mild respiratory irritation,No seasonal pollen allergies or respiratory irritation,0.5435273051261902,2.797534942626953,2.254007637500763,-0.04206189513206482,-0.008088946342468262,-0.0004942417144775391,0.5435273051261902,0.3932479918003082,0.2764889857575633
120,Past knee strain from a minor jogging injury,No history of knee strain or jogging-related injuries,0.4459834694862366,1.778967022895813,1.3329835534095764,-0.00981229543685913,-0.0014712214469909668,0.0012730658054351807,0.4459834694862366,0.2129553109407425,0.5225040264697199
650,Has more houseplants than outdoor plants,Has more outdoor plants than houseplants,0.29519715905189514,1.1216230392456055,0.8264258801937103,-0.001342177391052246,0.003746926784515381,-9.605288505554199e-05,0.29519715905189514,0.12376728653907776,0.5807300892170182
296,Family history of type 2 diabetes on maternal side,No family history of type 2 diabetes on maternal side,0.7124011516571045,3.3877995014190674,2.675398349761963,0.05581867694854736,0.005238950252532959,-0.016173362731933594,0.7124011516571045,0.3942379653453827,0.4466067826696345
914,Favors vegetarian cooking classes,Favors non-vegetarian cooking classes,0.297440767288208,1.4650682210922241,1.1676274538040161,-0.013775885105133057,0.012186944484710693,-4.971027374267578e-05,0.297440767288208,0.1786017268896103,0.3995385080601528
678,Appreciates modern dance performances,Does not appreciate modern dance performances,0.7379178404808044,2.779008150100708,2.0410903096199036,0.017336074262857437,-0.0837361216545105,-0.00048238039016723633,0.7379178404808044,0.37724414467811584,0.48877215865615176
260,Follows wildlife conservation projects,Does not follow wildlife conservation projects,0.37184399366378784,1.6981475353240967,1.3263035416603088,0.0010558217763900757,0.0,-0.0002353191375732422,0.37184399366378784,0.22946444153785706,0.3829013095601239
679,Likes learning new languages casually,Dislikes learning new languages casually,0.6355140209197998,2.471930742263794,1.8364167213439941,0.032976776361465454,0.03231358528137207,-0.0001093149185180664,0.6355140209197998,0.3729337453842163,0.41317778505585545
184,Seasonal allergic rhinitis triggered by dust and pollen,No seasonal allergic rhinitis triggered by dust and pollen,0.4986594617366791,2.181579828262329,1.68292036652565,-0.02960491180419922,-0.03667348623275757,-0.00018665194511413574,0.4986594617366791,0.2724706828594208,0.4535936771148624
327,Slight nearsightedness corrected with glasses for reading,Slight farsightedness corrected with glasses for distance,1.0065114498138428,3.7846078872680664,2.7780964374542236,-0.0075713396072387695,0.007614314556121826,-0.0008597075939178467,1.0065114498138428,0.4632820785045624,0.5397150438872327
811,Enjoys swimming at community pools,Prefers not to swim at community pools,0.2248079478740692,1.113087773323059,0.8882798254489899,-0.005665630102157593,0.0007894635200500488,0.0002416372299194336,0.2248079478740692,0.12217310816049576,0.4565445336081555
110,Keeps indoor plants for ambiance,Does not keep indoor plants for ambiance,0.4671179950237274,1.6459969282150269,1.1788789331912994,-0.001309216022491455,0.023450881242752075,-5.0067901611328125e-06,0.4671179950237274,0.2752173840999603,0.41081827925301706
973,Participates in church community events regularly,Does not participate in church community events regularly,0.4572347402572632,1.768330454826355,1.3110957145690918,0.0069806575775146484,-0.04617661237716675,-0.00012502074241638184,0.4572347402572632,0.24869129061698914,0.4560971231602766
198,Follows baseball more than football,Follows football more than baseball,0.9199607372283936,3.59127140045166,2.6713106632232666,0.15860551595687866,-0.018393054604530334,0.0002542436122894287,0.9199607372283936,0.3729249835014343,0.5946294570951344
67,Favors Mediterranean cuisine over Mexican food on most days,Favors Mexican food over Mediterranean cuisine on most days.,0.6712625622749329,2.9640114307403564,2.2927488684654236,0.018338501453399658,-0.0046863555908203125,0.0011379718780517578,0.6712625622749329,0.46352270245552063,0.3094763085183455
595,Past ankle sprain from a recreational hockey game,No history of ankle injury from recreational sports,0.597372829914093,3.0018317699432373,2.4044589400291443,0.003964811563491821,0.005847334861755371,0.001213669776916504,0.597372829914093,0.38338664174079895,0.3582121205680998
941,Prefers strong espresso over tea in the morning,Prefers tea over strong espresso in the morning.,0.4100620150566101,1.808549165725708,1.398487150669098,0.0014812946319580078,0.017203032970428467,0.00023958086967468262,0.4100620150566101,0.22684346139431,0.4468069387919442
318,Prefers high-intensity workouts like CrossFit over wrestling,Prefers wrestling over high-intensity workouts like CrossFit.,1.467803716659546,5.180571556091309,3.7127678394317627,0.012017263565212488,0.017315298318862915,-0.0008355379104614258,1.467803716659546,0.9262258410453796,0.368971593045628
687,Avoids watching soap operas altogether,Watches soap operas regularly,0.24068541824817657,1.2717725038528442,1.0310870856046677,0.0003705024719238281,0.006583452224731445,-0.0003432631492614746,0.24068541824817657,0.15963929891586304,0.3367304921179102
893,Enjoys open-water swimming in cool lakes,Prefers avoiding open-water swimming in cool lakes.,0.2514302432537079,1.0658509731292725,0.8144207298755646,0.004270046949386597,-0.0032396912574768066,-0.00024375319480895996,0.2514302432537079,0.1321755200624466,0.474305404345993
985,Collects quirky souvenir magnets when traveling,Does not collect souvenir magnets when traveling,0.3950858414173126,1.8540606498718262,1.4589748084545135,0.002292037010192871,0.0033797621726989746,-0.0019315481185913086,0.3950858414173126,0.24423940479755402,0.38180673870422466
689,Past wrist strain from over-practice on drums,No history of wrist strain from drumming practice,0.7192954421043396,2.652482271194458,1.9331868290901184,0.0070315152406692505,0.0027275681495666504,-5.0961971282958984e-05,0.7192954421043396,0.48518502712249756,0.325471845472757
883,Family history of cardiovascular disease on paternal side,Family history of cardiovascular disease on maternal side,0.6186996102333069,2.5756404399871826,1.9569408297538757,0.0386509895324707,-0.011665821075439453,-0.00039133429527282715,0.6186996102333069,0.3478222191333771,0.43781729714971696
289,Likes attending jazz and blues concerts,Dislikes attending jazz and blues concerts,0.6694273352622986,2.7089004516601562,2.0394731163978577,-0.011375173926353455,-0.0044206976890563965,3.5643577575683594e-05,0.6694273352622986,0.3405991494655609,0.49120818418311896
365,Seasonal allergic rhinitis triggered by pollen,Seasonal allergic rhinitis not triggered by pollen,0.521885335445404,2.3005268573760986,1.7786415219306946,0.07685822248458862,0.035801827907562256,-0.000325620174407959,0.521885335445404,0.26629334688186646,0.4897474046581557
643,Uses a prescribed inhaler for mild exercise-induced asthma,Does not use a prescribed inhaler for mild exercise-induced asthma.,0.43119561672210693,1.9813369512557983,1.5501413345336914,0.01548069715499878,-0.029899388551712036,-0.0007911026477813721,0.43119561672210693,0.2569114565849304,0.4041881535393659
107,"Past minor knee injury from hiking, leading to occasional discomfort",No history of knee injuries or discomfort.,0.4243665039539337,1.8730063438415527,1.448639839887619,0.009233236312866211,-0.014184564352035522,-0.0008336007595062256,0.4243665039539337,0.272418349981308,0.3580587830492865
656,Studies foreign languages for personal growth,Studies foreign languages for professional advancement,0.7302887439727783,3.0968732833862305,2.366584539413452,0.005943477153778076,0.0032765865325927734,0.00015872716903686523,0.7302887439727783,0.4288339912891388,0.4127884417932044
917,Seasonal allergies to pollen causing mild sinus issues,No seasonal allergies to pollen and no sinus issues,0.4339822828769684,2.2548508644104004,1.820868581533432,-0.00570368766784668,0.009989559650421143,-0.00013932585716247559,0.4339822828769684,0.24323539435863495,0.43952690246668236
235,Past episode of gastritis after food poisoning,No history of gastritis or food poisoning,0.9722005724906921,4.178194999694824,3.205994427204132,0.01391969621181488,0.03326517343521118,0.00017389655113220215,0.9722005724906921,0.7063319087028503,0.27347100105764155
462,Favors chocolate desserts over matcha,Favors matcha desserts over chocolate,0.6287633180618286,2.472118616104126,1.8433552980422974,0.0118560791015625,0.05022341012954712,0.10539701581001282,0.6287633180618286,0.5707129836082458,0.09232462006931907
96,Prefers reading biographies of tech entrepreneurs,Prefers reading fiction unrelated to technology,0.639910876750946,2.6643083095550537,2.0243974328041077,0.01710277795791626,-0.019388556480407715,-7.304549217224121e-05,0.639910876750946,0.3178829252719879,0.5032387527369562
714,Prefers in-person business meetings over virtual,Prefers virtual business meetings over in-person.,1.1379655599594116,4.519809246063232,3.381843686103821,0.004694104194641113,-0.025213539600372314,-8.356571197509766e-05,1.1379655599594116,0.7083576321601868,0.37752278532449424
312,Follows NBA basketball instead of football,Follows football instead of NBA basketball,0.950214684009552,4.002404689788818,3.0521900057792664,0.17397460341453552,0.05020783841609955,-9.036064147949219e-05,0.950214684009552,0.4200439155101776,0.5579484062088488
486,Uses simple drugstore skincare products,Uses high-end luxury skincare products,0.48597753047943115,1.9758161306381226,1.4898386001586914,0.0044828057289123535,-0.0066983699798583984,-0.00011771917343139648,0.48597753047943115,0.25971105694770813,0.4655904014914115
995,Volunteers for local charity events,Does not volunteer for local charity events,0.29690489172935486,1.4503426551818848,1.15343776345253,-0.010568976402282715,-0.011725962162017822,-0.00024121999740600586,0.29690489172935486,0.166120707988739,0.4404918456508047
237,Supports Israeli sports teams,Supports Palestinian sports teams,0.6565084457397461,2.649430513381958,1.992922067642212,0.03257547318935394,-0.006859302520751953,-0.00042134523391723633,0.6565084457397461,0.41389718651771545,0.36954781129838943
578,Takes short afternoon naps on weekends,Does not take afternoon naps on weekends,0.37833765149116516,1.8651854991912842,1.486847847700119,0.039512693881988525,0.007150441408157349,5.960464477539063e-08,0.37833765149116516,0.23364339768886566,0.3824474070503088
936,Finds walking in nature relaxing,Finds walking in nature stressful,0.27488574385643005,1.2715214490890503,0.9966357052326202,0.005896806716918945,0.005927324295043945,-0.00011244416236877441,0.27488574385643005,0.13736876845359802,0.5002695791843454
534,Enjoys improvisational theater performances,Dislikes improvisational theater performances,0.35999879240989685,1.9808279275894165,1.6208291351795197,-0.013273477554321289,-0.0014795958995819092,-0.00010442733764648438,0.35999879240989685,0.2427297979593277,0.32574829950275486
63,Past episode of mild gastritis after work travel,No history of gastritis after work travel,1.1056749820709229,4.632297515869141,3.5266225337982178,0.0064757466316223145,0.03681492805480957,-0.0028496384620666504,1.1056749820709229,0.6318613886833191,0.4285288182067335
361,Frequently experiments with Latin American cuisine at home,Rarely experiments with Latin American cuisine at home,0.6386350393295288,2.450040340423584,1.8114053010940552,-0.005858004093170166,0.00868186354637146,-4.83095645904541e-05,0.6386350393295288,0.2733379006385803,0.5719967057780855
713,Past knee injury from cycling accident requiring minor surgery,No history of knee injury or surgery from cycling accidents,0.6383910179138184,3.4088294506073,2.7704384326934814,0.01415148377418518,0.0117264986038208,0.00010406970977783203,0.6383910179138184,0.44492000341415405,0.30306036437026207
902,Uses a mild antidepressant to assist with seasonal affective symptoms,Does not use antidepressants for seasonal affective symptoms.,0.3164913058280945,1.5449626445770264,1.2284713387489319,-0.0069557130336761475,-0.0012413263320922852,-0.00013837218284606934,0.3164913058280945,0.1827181577682495,0.42267558569999153
218,Likes long walks in the park,Dislikes long walks in the park,0.4489269256591797,1.7805308103561401,1.3316038846969604,0.012758016586303711,-0.0035515427589416504,8.004903793334961e-05,0.4489269256591797,0.2219782918691635,0.5055358028631881
761,Enjoys visiting museums,Does not enjoy visiting museums,0.6158212423324585,2.684804677963257,2.0689834356307983,-0.009978517889976501,0.02287280559539795,-0.00025597214698791504,0.6158212423324585,0.320527583360672,0.47951197307410953
554,"Up-to-date on all vaccinations, including annual flu shots",Not up-to-date on vaccinations and does not receive annual flu shots.,0.7376665472984314,2.756850242614746,2.0191836953163147,0.04096558690071106,0.03683626651763916,0.0005831718444824219,0.7376665472984314,0.36679553985595703,0.5027624050469979
265,Enjoys petting dogs while out walking,Avoids petting dogs while out walking,0.46894463896751404,2.131139039993286,1.662194401025772,0.012995213270187378,0.007268697023391724,8.809566497802734e-05,0.46894463896751404,0.2635717988014221,0.43794687709463087
247,Enjoys drawing or sketching,Does not enjoy drawing or sketching,0.9490370154380798,3.797809600830078,2.8487725853919983,0.0036659911274909973,0.06724199652671814,-9.754300117492676e-05,0.9490370154380798,0.5407857894897461,0.4301741863670967
355,Occasional migraines managed with prescription medication,No history of migraines.,0.8819507956504822,3.661360025405884,2.7794092297554016,0.04468999803066254,0.0817415714263916,-0.0008300542831420898,0.8819507956504822,0.488847941160202,0.4457197118353382
280,Enjoys mariachi music at special events,Does not enjoy mariachi music at special events,0.37023255228996277,1.6819653511047363,1.3117327988147736,0.002133786678314209,-0.006091207265853882,7.3909759521484375e-06,0.37023255228996277,0.184735506772995,0.5010284600033985
601,Allergic reaction to certain shellfish,No allergic reaction to shellfish,0.4115115702152252,1.70673668384552,1.2952251136302948,-0.009250819683074951,-0.011116206645965576,0.0021474361419677734,0.4115115702152252,0.22501224279403687,0.4532055497823477
974,Likes to volunteer at literacy events,Does not like to volunteer at literacy events.,0.15491117537021637,0.7201494574546814,0.565238282084465,-0.0007721781730651855,0.00019255280494689941,-1.2665987014770508e-05,0.15491117537021637,0.08900977671146393,0.42541410263821944
749,Enjoys beach walks during vacations,Enjoys mountain hikes during vacations,0.49437904357910156,2.477369546890259,1.9829905033111572,0.015214413404464722,-0.04024040699005127,2.0802021026611328e-05,0.49437904357910156,0.3454618453979492,0.3012206931407385
859,Values time alone for reflection,Values social interaction for stimulation,0.8100309371948242,3.396775007247925,2.5867440700531006,-0.008254766464233398,-0.016832709312438965,-0.00013965368270874023,0.8100309371948242,0.4620426297187805,0.4295987862897481
44,Carries a reusable water bottle,Does not carry a reusable water bottle,0.24845294654369354,1.4465725421905518,1.1981195956468582,-0.0011760890483856201,-0.016210585832595825,-0.0002142488956451416,0.24845294654369354,0.19098372757434845,0.23130826085509282
604,Enjoys family trips to Baja California,Does not enjoy family trips to Baja California,0.5606548190116882,2.2717514038085938,1.7110965847969055,-0.012099117040634155,-0.007125139236450195,6.73532485961914e-05,0.5606548190116882,0.3282056450843811,0.41460300713559217
526,Loves exploring second-hand bookstores,Dislikes exploring second-hand bookstores,0.39643773436546326,2.30287766456604,1.9064399302005768,-0.004035353660583496,-0.014491617679595947,0.00015717744827270508,0.39643773436546326,0.29330411553382874,0.2601508632792229
275,Keeps a collection of postcards from different countries,Does not keep a collection of postcards from different countries.,0.4871794581413269,2.7913920879364014,2.3042126297950745,-0.010406062006950378,0.000912010669708252,-0.0035802125930786133,0.4871794581413269,0.3724192678928375,0.23556040455055138
346,Mild eczema flare-ups during winter months,No eczema flare-ups during winter months,0.5906978249549866,2.526488780975342,1.9357909560203552,-0.03222385048866272,0.00014334917068481445,0.006177186965942383,0.5906978249549866,0.383477121591568,0.35080661314303907
787,"Collects sports memorabilia, especially baseball cards","Does not collect sports memorabilia, especially baseball cards.",0.3432396948337555,1.8015289306640625,1.458289235830307,-0.00984334945678711,0.0026967525482177734,-0.0003642737865447998,0.3432396948337555,0.22308982908725739,0.3500465346955032
55,Decorates her studio with industrial metal and exposed brick,Decorates her studio with soft fabrics and pastel-colored walls,0.5975254774093628,2.452653408050537,1.8551279306411743,0.0005028247833251953,-0.012106657028198242,-0.00018310546875,0.5975254774093628,0.3291434049606323,0.4491558646374886
88,Enjoys reading poetry from Mahmoud Darwish and Taras Shevchenko,Does not enjoy reading poetry from Mahmoud Darwish and Taras Shevchenko.,0.23414289951324463,1.2177761793136597,0.983633279800415,0.005667179822921753,-0.00036638975143432617,0.0006321966648101807,0.23414289951324463,0.15314771234989166,0.34592203022911383
408,Values respect for elders,Does not value respect for elders,0.6707201600074768,2.7314209938049316,2.060700833797455,-0.0025115609169006348,0.0036571621894836426,0.001841127872467041,0.6707201600074768,0.30913227796554565,0.5391039417063301
299,Enjoys watching thunderstorms,Dislikes watching thunderstorms,0.5890392065048218,2.443939208984375,1.8549000024795532,0.011344313621520996,-0.00434190034866333,-0.00020879507064819336,0.5890392065048218,0.3361792266368866,0.42927529623762883
740,Practicing meditation for relaxation over religious services,Attending religious services over practicing meditation for relaxation,0.5432180762290955,2.767538547515869,2.2243204712867737,0.03317713737487793,0.012417852878570557,-5.5730342864990234e-05,0.5432180762290955,0.3312247097492218,0.39025462471994044
332,Loves eating spicy Tex-Mex cuisine,Hates eating spicy Tex-Mex cuisine.,0.9675888419151306,3.7821719646453857,2.814583122730255,-0.00152607262134552,0.034629225730895996,-0.0002770721912384033,0.9675888419151306,0.6611612439155579,0.3166919508838757
865,Mild pollen allergy developed in his late 30s.,No pollen allergy.,0.651015043258667,2.982328414916992,2.331313371658325,-0.013810276985168457,-0.002354860305786133,0.00016775727272033691,0.651015043258667,0.38002535700798035,0.416257180316822
76,Takes a daily statin prescription for cholesterol management,Does not take a daily statin prescription for cholesterol management.,0.6727986931800842,2.8770737648010254,2.204275071620941,-0.013727784156799316,-0.046696245670318604,0.0007562041282653809,0.6727986931800842,0.4383522570133209,0.3484644642495023
942,Likes cold weather destinations,Likes warm weather destinations,0.5419312119483948,2.69472336769104,2.1527921557426453,0.04795219004154205,-0.01008903980255127,-0.00026413798332214355,0.5419312119483948,0.363863080739975,0.3285806893613211
256,Mild lactose intolerance managed through diet adjustments,"No lactose intolerance, no dietary restrictions needed.",1.338974952697754,4.784318923950195,3.4453439712524414,-0.007944285869598389,0.04454115033149719,0.004587739706039429,1.338974952697754,0.6962648034095764,0.480001622131356
439,Experienced a minor concussion from a biking accident in childhood,Never experienced a concussion.,0.5967350006103516,2.56947660446167,1.9727416038513184,0.0017670392990112305,0.016708970069885254,0.00015303492546081543,0.5967350006103516,0.3085799217224121,0.48288616989653554
584,Enjoys winter getaways in snowy mountains,Enjoys summer vacations on sunny beaches,0.7078075408935547,3.0959208011627197,2.388113260269165,0.016075074672698975,0.07792443037033081,0.00023031234741210938,0.7078075408935547,0.3885660171508789,0.4510287123243374
261,Recovered fully from an appendectomy in early twenties,Never had an appendectomy.,0.4967140853404999,2.302016019821167,1.8053019344806671,0.010911226272583008,0.001282334327697754,-0.00018319487571716309,0.4967140853404999,0.3291810154914856,0.33728270406137073
649,Uses Spanish idioms unconsciously in daily speech,Does not use Spanish idioms in daily speech,0.38057491183280945,1.745458960533142,1.3648840487003326,-0.026624619960784912,-0.016904830932617188,-0.002440512180328369,0.38057491183280945,0.23993341624736786,0.3695500970048884
899,Enjoys high-end steakhouse dining,"Prefers casual, budget-friendly dining",0.5607834458351135,2.483699321746826,1.9229158759117126,0.021789968013763428,-0.0215187668800354,1.4394521713256836e-05,0.5607834458351135,0.3038599491119385,0.4581510004108038
753,Experiences occasional acid reflux treated with over-the-counter remedies.,Does not experience acid reflux.,0.5973733067512512,2.4579267501831055,1.8605534434318542,0.0011594444513320923,-0.006668031215667725,-0.0002866387367248535,0.5973733067512512,0.33883339166641235,0.432794556038802
259,Buys fresh produce daily from neighborhood markets,Buys produce in bulk from supermarkets.,0.5412564873695374,2.558624505996704,2.0173680186271667,0.03391611576080322,0.004596889019012451,0.00011831521987915039,0.5412564873695374,0.2911125421524048,0.4621541746923198
527,Past laparoscopic appendectomy at age 25,No history of laparoscopic appendectomy.,0.407246857881546,1.9746536016464233,1.5674067437648773,0.01252514123916626,-0.008958876132965088,-0.04286867380142212,0.407246857881546,0.26901835203170776,0.3394219087874316
599,Attends church services regularly,Does not attend church services regularly,0.4963949918746948,1.9685087203979492,1.4721137285232544,-0.0007281005382537842,0.006452739238739014,0.000167161226272583,0.4963949918746948,0.23651736974716187,0.5235299033660153
800,Uses a smartwatch for fitness tracking,Does not use a smartwatch for fitness tracking,0.4458259642124176,2.2132368087768555,1.7674108445644379,-0.013558447360992432,-0.0034201741218566895,0.00029081106185913086,0.4458259642124176,0.29649075865745544,0.3349630069634305
802,Likes going to trivia nights at local cafes,Dislikes going to trivia nights at local cafes,0.3518563210964203,1.4767794609069824,1.1249231398105621,-0.006212562322616577,0.004653275012969971,-3.695487976074219e-05,0.3518563210964203,0.15704040229320526,0.5536803152950291
901,"Past fracture of the wrist from a fall, fully healed",No history of wrist fracture from a fall.,0.7266036868095398,3.123359441757202,2.3967557549476624,-0.005118638277053833,-0.0035158395767211914,-0.016978949308395386,0.7266036868095398,0.467001348733902,0.35728188941007366
716,Low vitamin D levels requiring supplements,Normal vitamin D levels without need for supplements,0.5438757538795471,2.4736180305480957,1.9297422766685486,0.0057585835456848145,0.003722965717315674,-0.0005860626697540283,0.5438757538795471,0.3158651292324066,0.4192329277793809
570,Vitamin D deficiency addressed through supplementation,Vitamin D deficiency not addressed through supplementation,0.8199873566627502,3.389392375946045,2.5694050192832947,0.02159571647644043,0.04041033983230591,-0.00015652179718017578,0.8199873566627502,0.4779311418533325,0.4171481572612843
528,Mild seasonal pollen allergy,No seasonal pollen allergy,0.5110283493995667,2.7579517364501953,2.2469233870506287,0.026027441024780273,0.002721428871154785,-0.00013369321823120117,0.5110283493995667,0.3739839196205139,0.2681738301604466
