persona_id,old_pref,new_pref,p_new_pre,p_old_pre,stable_final_disp_pre,change_final_disp_pre,change_gap_1,change_gap_final,sustained_minus_oneoff_gap,change_projection_1,change_projection_final,semantic_new_effect_final,semantic_old_effect_final,p_new_change_final,p_new_stable_final,p_old_change_final,p_old_stable_final,alpha_new_1,alpha_old_1,alpha_new_minus_old_1,shock_gap_to_matched_stable,recovery_final_gap_to_matched_stable,matched_recovery_fraction
583,Prays regularly in alignment with her moderate Muslim faith,Does not pray regularly and is non-religious or secular.,0.21964681148529053,0.32270780205726624,1.5170687437057495,5.812555313110352,1.3855396509170532,5.819807529449463,4.43426787853241,1.2820355892181396,5.819807052612305,0.01348152756690979,0.00939294695854187,0.23606333136558533,0.22258180379867554,0.3353061079978943,0.3259131610393524,0.24315260350704193,0.26249176263809204,-0.01933915913105011,1.3855396509170532,0.821761965751648,0.4069011556560328
23,Joining local political debates,Avoiding local political debates,0.24721969664096832,0.31896114349365234,1.5501022338867188,3.801860809326172,0.842902421951294,3.965745687484741,3.1228432655334473,0.8062344789505005,3.965745449066162,-0.007009983062744141,-0.03426361083984375,0.24297672510147095,0.2499867081642151,0.30066555738449097,0.3349291682243347,0.16135412454605103,0.22702479362487793,-0.0656706690788269,0.842902421951294,0.442211776971817,0.4753701431440783
721,Enjoys going for morning runs,Does not enjoy going for morning runs,0.20719222724437714,0.30467408895492554,2.1613845825195312,3.924612045288086,0.9764000177383423,3.579299211502075,2.602899193763733,0.8725625872612,3.579299211502075,0.0008569657802581787,-0.04067790508270264,0.2070903331041336,0.20623336732387543,0.2592182457447052,0.29989615082740784,0.27522504329681396,0.19607512652873993,0.07914991676807404,0.9764000177383423,0.6598646640777588,0.32418614083373487
72,Follows Formula 1 racing,Does not follow Formula 1 racing,0.14727286994457245,0.3369552195072174,1.9434155225753784,3.1113476753234863,0.6083228588104248,3.4936583042144775,2.8853354454040527,0.5613051056861877,3.4936585426330566,0.008807480335235596,0.009373277425765991,0.14318759739398956,0.13438011705875397,0.35819748044013977,0.3488242030143738,0.086673304438591,0.2828083038330078,-0.1961349993944168,0.6083228588104248,0.3507419526576996,0.42342795839765845
60,Likes visiting art exhibitions occasionally,Dislikes visiting art exhibitions.,0.1827630251646042,0.1488756537437439,2.1862704753875732,3.2789015769958496,0.6536957025527954,2.4068589210510254,1.75316321849823,0.5834079384803772,2.4068591594696045,0.000681072473526001,0.006107613444328308,0.18390734493732452,0.18322627246379852,0.16838425397872925,0.16227664053440094,0.2834019660949707,0.28391340374946594,-0.0005114376544952393,0.6536957025527954,0.3288269340991974,0.4969724708070269
494,Watches science documentaries,Watches science fiction movies,0.25808897614479065,0.10395317524671555,2.4968385696411133,5.3556928634643555,1.6935062408447266,6.131831645965576,4.43832540512085,1.591968059539795,6.131831645965576,-0.040036946535110474,-0.0063165053725242615,0.22553783655166626,0.26557478308677673,0.09554578363895416,0.10186228901147842,0.27030301094055176,0.15923964977264404,0.11106336116790771,1.6935062408447266,1.5657954216003418,0.07541207476193423
521,Practices yoga and meditation daily,Does not practice yoga or meditation.,0.14202871918678284,0.38786816596984863,1.545362949371338,4.8484625816345215,1.2480318546295166,5.055976390838623,3.8079445362091064,1.1886043548583984,5.055975914001465,0.046083733439445496,-0.009239524602890015,0.1874050796031952,0.1413213461637497,0.38136452436447144,0.39060404896736145,0.2478248029947281,0.24011613428592682,0.0077086687088012695,1.2480318546295166,0.7988328337669373,0.35992592592592587
978,Enjoys watching sunsets from her porch,Prefers not to watch sunsets from her porch,0.2215839922428131,0.29468658566474915,1.5639760494232178,2.700218915939331,0.4781387746334076,2.0843656063079834,1.6062268316745758,0.4518691301345825,2.0843658447265625,-0.0020264536142349243,-0.002333134412765503,0.2215149998664856,0.22354145348072052,0.29200756549835205,0.29434069991111755,0.2751111388206482,0.27974003553390503,-0.004628896713256836,0.4781387746334076,0.2892605662345886,0.39502800948037153
59,Family history of type 2 diabetes on maternal side,No family history of type 2 diabetes on maternal side,0.28712424635887146,0.2526380717754364,1.4733352661132812,4.908525466918945,1.2438462972640991,4.375494956970215,3.1316486597061157,1.180150032043457,4.375494480133057,0.024679958820343018,0.0636373907327652,0.3146134614944458,0.2899335026741028,0.3025656044483185,0.23892821371555328,0.22709153592586517,0.041452065110206604,0.18563947081565857,1.2438462972640991,1.1721129417419434,0.05767059457421453
829,Loves ice fishing in winter,Hates ice fishing in winter,0.2352079153060913,0.3204580545425415,1.4864532947540283,1.527916669845581,0.31216558814048767,1.5535457134246826,1.241380125284195,0.2930898666381836,1.5535457134246826,0.010426059365272522,-0.014001160860061646,0.2445617914199829,0.2341357320547104,0.3202474117279053,0.3342485725879669,0.20100480318069458,0.2683599591255188,-0.06735515594482422,0.31216558814048767,0.16526706516742706,0.4705788483865495
25,Family history of type 2 diabetes on his mother's side,No family history of type 2 diabetes on his mother's side,0.3665294349193573,0.29039955139160156,1.4946091175079346,3.66462779045105,0.9551553726196289,3.842989444732666,2.887834072113037,0.9283889532089233,3.842989683151245,0.013005167245864868,0.019112378358840942,0.38136693835258484,0.36836177110671997,0.3063267171382904,0.28721433877944946,0.2696300745010376,0.2573169469833374,0.012313127517700195,0.9551553726196289,0.4224346876144409,0.5577319672548532
429,Loves contemporary art exhibitions,Dislikes contemporary art exhibitions,0.18623776733875275,0.25663474202156067,1.720935583114624,2.5918426513671875,0.6250063180923462,2.502054452896118,1.877048134803772,0.608751118183136,2.502054214477539,-0.016419142484664917,0.01923343539237976,0.1691971868276596,0.18561632931232452,0.2753949761390686,0.25616154074668884,0.2906104028224945,0.2882475256919861,0.002362877130508423,0.6250063180923462,0.30643224716186523,0.5097133608230355
294,Prefers bread and pasta over rice some days,Prefers rice over bread and pasta some days,0.27104759216308594,0.22257567942142487,1.4398165941238403,4.433652877807617,1.1051104068756104,4.222724437713623,3.1176140308380127,1.0236809253692627,4.222723960876465,0.00225144624710083,0.033643677830696106,0.27265748381614685,0.270406037569046,0.2582997679710388,0.2246560901403427,0.27644994854927063,0.2613431215286255,0.015106827020645142,1.1051104068756104,0.6041563749313354,0.4533067726333172
70,History of hormone replacement therapy as part of gender transition,History of non-medical gender transition practices without hormone therapy,0.46409252285957336,0.4210003912448883,1.8979398012161255,5.5292229652404785,1.420691728591919,5.050388336181641,3.6296966075897217,1.3724048137664795,5.050388813018799,-0.009823590517044067,0.05474105477333069,0.4418714642524719,0.451695054769516,0.4685496687889099,0.4138086140155792,0.25956612825393677,0.28863054513931274,-0.029064416885375977,1.420691728591919,0.85524982213974,0.3980046445491745
826,Watches the occasional romantic comedy,Rarely watches romantic comedies,0.21112489700317383,0.1687159389257431,1.4215900897979736,2.6051700115203857,0.571563720703125,2.4333243370056152,1.8617606163024902,0.5494800806045532,2.4333245754241943,0.004361271858215332,-0.009555011987686157,0.21299466490745544,0.2086333930492401,0.15596212446689606,0.16551713645458221,0.21484361588954926,0.27417999505996704,-0.059336379170417786,0.571563720703125,0.23485538363456726,0.5891002610423675
613,Seasonal pollen allergies causing mild respiratory irritation,No seasonal pollen allergies or respiratory irritation,0.3763095736503601,0.24375665187835693,1.5959867238998413,2.653231620788574,0.4670879542827606,2.3367836475372314,1.8696956932544708,0.4504936635494232,2.3367838859558105,-0.02378973364830017,-0.012574627995491028,0.3457818925380707,0.36957162618637085,0.22271355986595154,0.23528818786144257,0.1516912281513214,0.2290656864643097,-0.07737445831298828,0.4670879542827606,0.24560877680778503,0.47417017596839783
120,Past knee strain from a minor jogging injury,No history of knee strain or jogging-related injuries,0.4669337272644043,0.45990216732025146,2.010883092880249,4.266376972198486,0.9570797681808472,3.707972764968872,2.750892996788025,0.8721144795417786,3.707972288131714,0.013105988502502441,0.04084300994873047,0.48816853761672974,0.4750625491142273,0.49876371026039124,0.45792070031166077,0.27475666999816895,0.15510299801826477,0.11965367197990417,0.9570797681808472,0.7254836559295654,0.241982037392227
650,Has more houseplants than outdoor plants,Has more outdoor plants than houseplants,0.35366183519363403,0.31676575541496277,1.8396267890930176,2.3402953147888184,0.45425090193748474,2.411020040512085,1.9567691385746002,0.42970478534698486,2.411019802093506,-0.024534165859222412,0.009399235248565674,0.33784887194633484,0.36238303780555725,0.3194165527820587,0.31001731753349304,0.2870756983757019,0.28417184948921204,0.002903848886489868,0.45425090193748474,0.3296622931957245,0.2742726722398594
296,Family history of type 2 diabetes on maternal side,No family history of type 2 diabetes on maternal side,0.4130531847476959,0.4870682656764984,1.6839380264282227,3.9622421264648438,0.8606468439102173,4.071784973144531,3.211138129234314,0.7977668046951294,4.071784973144531,0.020023345947265625,0.030319035053253174,0.4322306513786316,0.41220730543136597,0.5077102780342102,0.47739124298095703,0.22892317175865173,0.2871933579444885,-0.05827018618583679,0.8606468439102173,0.3846154510974884,0.5531088578097296
914,Favors vegetarian cooking classes,Favors non-vegetarian cooking classes,0.19826222956180573,0.394664466381073,2.374277114868164,4.384621620178223,1.1257966756820679,3.881726026535034,2.7559293508529663,1.0189003944396973,3.881725788116455,-0.003629714250564575,-0.04450458288192749,0.19928640127182007,0.20291611552238464,0.34834474325180054,0.392849326133728,0.284524142742157,0.2888023853302002,-0.004278242588043213,1.1257966756820679,0.4683694541454315,0.5839662132048238
678,Appreciates modern dance performances,Does not appreciate modern dance performances,0.3226031959056854,0.1855224370956421,2.1755223274230957,3.1211581230163574,0.7768257856369019,3.0537965297698975,2.2769707441329956,0.7572157382965088,3.0537962913513184,0.01653251051902771,0.03771348297595978,0.3420996367931366,0.3255671262741089,0.21589455008506775,0.17818106710910797,0.23311366140842438,0.2659490406513214,-0.032835379242897034,0.7768257856369019,0.3309467136859894,0.5739756328831778
260,Follows wildlife conservation projects,Does not follow wildlife conservation projects,0.23317046463489532,0.25,1.9009120464324951,3.026606559753418,0.7064152956008911,2.8127217292785645,2.1063064336776733,0.6623196601867676,2.8127217292785645,0.013731211423873901,0.0,0.23147276043891907,0.21774154901504517,0.25,0.25,0.22773772478103638,0.28207728266716003,-0.05433955788612366,0.7064152956008911,0.33242711424827576,0.5294168793931529
679,Likes learning new languages casually,Dislikes learning new languages casually,0.15178796648979187,0.3429907262325287,1.5526132583618164,4.037510395050049,0.8894351720809937,4.375089168548584,3.4856539964675903,0.8350900411605835,4.375088691711426,0.02525267004966736,-0.046800971031188965,0.18309110403060913,0.15783843398094177,0.2647341191768646,0.3115350902080536,0.27242493629455566,0.2789788246154785,-0.0065538883209228516,0.8894351720809937,0.7103201746940613,0.2013806098626172
184,Seasonal allergic rhinitis triggered by dust and pollen,No seasonal allergic rhinitis triggered by dust and pollen,0.19906550645828247,0.1945832520723343,1.5905756950378418,3.611692190170288,0.8379151821136475,3.6898858547210693,2.851970672607422,0.7822761535644531,3.6898856163024902,-0.035828396677970886,-0.05956806242465973,0.1611495167016983,0.1969779133796692,0.13740131258964539,0.19696937501430511,0.2543456256389618,0.2758328318595886,-0.02148720622062683,0.8379151821136475,0.5473948121070862,0.34671811205726266
327,Slight nearsightedness corrected with glasses for reading,Slight farsightedness corrected with glasses for distance,0.2903907299041748,0.1861056238412857,1.7078834772109985,4.838186740875244,1.0671651363372803,4.9684247970581055,3.901259660720825,0.9976574182510376,4.968424320220947,0.0630044937133789,0.018631234765052795,0.33592167496681213,0.2729171812534332,0.20584851503372192,0.18721728026866913,0.2411002218723297,0.26843804121017456,-0.02733781933784485,1.0671651363372803,0.623267412185669,0.4159597320384315
811,Enjoys swimming at community pools,Prefers not to swim at community pools,0.27063488960266113,0.3598345220088959,1.8593599796295166,1.5441161394119263,0.30336835980415344,1.5708187818527222,1.2674504220485687,0.2734462022781372,1.5708187818527222,-0.003578275442123413,0.023327887058258057,0.2728232741355896,0.276401549577713,0.36034467816352844,0.3370167911052704,0.11243100464344025,0.22683559358119965,-0.1144045889377594,0.30336835980415344,0.1976822316646576,0.34837557946954
110,Keeps indoor plants for ambiance,Does not keep indoor plants for ambiance,0.37721964716911316,0.3939651548862457,2.176750421524048,3.0697851181030273,0.5810956358909607,2.340195655822754,1.7591000199317932,0.5462711453437805,2.340195655822754,-0.009061753749847412,-0.0039133429527282715,0.36933985352516174,0.37840160727500916,0.39399755001068115,0.3979108929634094,0.2823677361011505,0.2715451121330261,0.01082262396812439,0.5810956358909607,0.3098927438259125,0.4667095660583104
973,Participates in church community events regularly,Does not participate in church community events regularly,0.29661911725997925,0.425780326128006,1.8212600946426392,4.588852405548096,0.9661605954170227,4.19420862197876,3.228048026561737,0.9466606378555298,4.19420862197876,0.02525418996810913,-0.07027801871299744,0.32505977153778076,0.29980558156967163,0.36567237973213196,0.4359503984451294,0.16562829911708832,0.2545759975910187,-0.08894769847393036,0.9661605954170227,0.48027709126472473,0.5029013876751791
198,Follows baseball more than football,Follows football more than baseball,0.4145471453666687,0.21375513076782227,1.716492772102356,5.0930094718933105,1.0470463037490845,5.27271032333374,4.225664019584656,0.950066864490509,5.27271032333374,0.02733096480369568,-0.020770326256752014,0.44056305289268494,0.41323208808898926,0.19530586898326874,0.21607619524002075,0.20152634382247925,0.28490424156188965,-0.0833778977394104,1.0470463037490845,0.5657491683959961,0.45967129975985
67,Favors Mediterranean cuisine over Mexican food on most days,Favors Mexican food over Mediterranean cuisine on most days.,0.32598674297332764,0.2470475137233734,1.5134214162826538,4.892011642456055,1.0527023077011108,5.263664722442627,4.210962414741516,0.9743022322654724,5.263665199279785,0.06010031700134277,-0.08992139995098114,0.3815610706806183,0.3214607536792755,0.15959617495536804,0.24951757490634918,0.2507043778896332,0.18876932561397552,0.061935052275657654,1.0527023077011108,0.7837591171264648,0.2554788648292826
595,Past ankle sprain from a recreational hockey game,No history of ankle injury from recreational sports,0.2129393070936203,0.1924198418855667,1.7007683515548706,1.8076868057250977,0.37953054904937744,2.13468074798584,1.7551501989364624,0.3475911617279053,2.13468074798584,-0.005890607833862305,-0.00413919985294342,0.20979642868041992,0.21568703651428223,0.1898275464773178,0.19396674633026123,0.06704968959093094,0.1708867847919464,-0.10383709520101547,0.37953054904937744,0.23881930112838745,0.3707507821792845
941,Prefers strong espresso over tea in the morning,Prefers tea over strong espresso in the morning.,0.28673291206359863,0.16369974613189697,1.504281759262085,3.605959415435791,0.8153976202011108,3.6968157291412354,2.8814181089401245,0.7874419689178467,3.6968154907226562,-0.001408308744430542,-0.012548789381980896,0.27814632654190063,0.2795546352863312,0.15840663015842438,0.17095541954040527,0.2514529228210449,0.2771669030189514,-0.025713980197906494,0.8153976202011108,0.4646514356136322,0.4301535544106323
318,Prefers high-intensity workouts like CrossFit over wrestling,Prefers wrestling over high-intensity workouts like CrossFit.,0.05616219341754913,0.2749515771865845,1.8296104669570923,4.652115821838379,1.2344913482666016,4.396551132202148,3.162059783935547,1.139678716659546,4.396551132202148,0.054769307374954224,0.017479747533798218,0.14436589181423187,0.08959658443927765,0.2938024699687958,0.27632272243499756,0.24920034408569336,0.27830541133880615,-0.029105067253112793,1.2344913482666016,0.5618955492973328,0.5448363813271655
687,Avoids watching soap operas altogether,Watches soap operas regularly,0.24718992412090302,0.3175622224807739,2.4031496047973633,1.982971429824829,0.3691794276237488,2.178016185760498,1.8088367581367493,0.3349922299385071,2.178015947341919,-0.003540828824043274,7.048249244689941e-05,0.24841000139713287,0.25195083022117615,0.3186523914337158,0.3185819089412689,0.1008169949054718,0.1837640106678009,-0.0829470157623291,0.3691794276237488,0.2651897072792053,0.28167799331041043
893,Enjoys open-water swimming in cool lakes,Prefers avoiding open-water swimming in cool lakes.,0.3960129916667938,0.2600962817668915,1.5617907047271729,2.02506947517395,0.44223296642303467,1.6865456104278564,1.2443126440048218,0.40386563539505005,1.6865458488464355,0.01266556978225708,0.007454514503479004,0.40350541472435,0.3908398449420929,0.25837159156799316,0.25091707706451416,0.17988121509552002,0.25193700194358826,-0.07205578684806824,0.44223296642303467,0.19740290939807892,0.5536223565720206
985,Collects quirky souvenir magnets when traveling,Does not collect souvenir magnets when traveling,0.21963410079479218,0.26939713954925537,1.7472641468048096,2.293081283569336,0.36284101009368896,1.9656825065612793,1.6028414964675903,0.3492354452610016,1.9656825065612793,0.00023211538791656494,-0.009205818176269531,0.22027157247066498,0.2200394570827484,0.27080610394477844,0.280011922121048,0.16794568300247192,0.26698338985443115,-0.09903770685195923,0.36284101009368896,0.24316202104091644,0.32983865032750925
689,Past wrist strain from over-practice on drums,No history of wrist strain from drumming practice,0.14823272824287415,0.4009186923503876,1.7401103973388672,4.052125930786133,1.0542503595352173,3.723797559738159,2.669547200202942,0.9932346343994141,3.7237977981567383,0.007613569498062134,0.005081444978713989,0.15923048555850983,0.1516169160604477,0.4218626618385315,0.4167812168598175,0.27894431352615356,0.2361266314983368,0.04281768202781677,1.0542503595352173,0.6472935080528259,0.3860153784171386
883,Family history of cardiovascular disease on paternal side,Family history of cardiovascular disease on maternal side,0.1403287798166275,0.19683481752872467,1.9789446592330933,2.4104714393615723,0.35016897320747375,1.4530068635940552,1.1028378903865814,0.3339552879333496,1.4530069828033447,0.012993693351745605,0.0013993382453918457,0.160714790225029,0.1477210968732834,0.19405825436115265,0.1926589161157608,0.28446176648139954,0.2841082215309143,0.0003535449504852295,0.35016897320747375,0.1972375363111496,0.4367361148405141
289,Likes attending jazz and blues concerts,Dislikes attending jazz and blues concerts,0.24297791719436646,0.28451046347618103,1.7484244108200073,3.9522886276245117,1.0119328498840332,3.6611387729644775,2.6492059230804443,0.9498590230941772,3.6611387729644775,-0.006179377436637878,-0.0005693435668945312,0.23404234647750854,0.24022172391414642,0.28241726756095886,0.2829866111278534,0.2819424271583557,0.28505778312683105,-0.003115355968475342,1.0119328498840332,0.3777424693107605,0.6267119212959145
365,Seasonal allergic rhinitis triggered by pollen,Seasonal allergic rhinitis not triggered by pollen,0.29299476742744446,0.215323805809021,1.355970025062561,2.6964473724365234,0.5564637780189514,2.4077134132385254,1.851249635219574,0.5298989415168762,2.4077134132385254,0.041042447090148926,0.024677932262420654,0.3395693302154541,0.2985268831253052,0.23906828463077545,0.2143903523683548,0.28949445486068726,0.2576277256011963,0.03186672925949097,0.5564637780189514,0.3533962070941925,0.3649250480376156
643,Uses a prescribed inhaler for mild exercise-induced asthma,Does not use a prescribed inhaler for mild exercise-induced asthma.,0.20001356303691864,0.3541463613510132,2.065056324005127,2.849123954772949,0.6340278387069702,3.10929536819458,2.47526752948761,0.6114898920059204,3.10929536819458,0.01093369722366333,0.036873966455459595,0.20422257483005524,0.1932888776063919,0.3811832070350647,0.3443092405796051,0.07916592061519623,0.1229541078209877,-0.04378818720579147,0.6340278387069702,0.43646955490112305,0.3115924439670432
107,"Past minor knee injury from hiking, leading to occasional discomfort",No history of knee injuries or discomfort.,0.43263620138168335,0.31018713116645813,1.8060741424560547,3.0321638584136963,0.5413076281547546,2.4469356536865234,1.9056280255317688,0.4878694415092468,2.4469354152679443,-0.0020358264446258545,-0.01216837763786316,0.41356155276298523,0.4155973792076111,0.28580647706985474,0.2979748547077179,0.23840457201004028,0.1855696737766266,0.052834898233413696,0.5413076281547546,0.41724342107772827,0.22919353178144686
656,Studies foreign languages for personal growth,Studies foreign languages for professional advancement,0.22228233516216278,0.3473513424396515,2.1448020935058594,5.314225196838379,1.3832038640975952,6.262375354766846,4.8791714906692505,1.29299795627594,6.262375354766846,0.009836763143539429,-0.14135508239269257,0.22884638607501984,0.2190096229314804,0.20447944104671478,0.34583452343940735,0.2547324597835541,0.2606145739555359,-0.0058821141719818115,1.3832038640975952,1.1230753660202026,0.18806229857310364
917,Seasonal allergies to pollen causing mild sinus issues,No seasonal allergies to pollen and no sinus issues,0.2493101954460144,0.31179338693618774,1.6596627235412598,2.8737857341766357,0.5775308012962341,2.8823678493499756,2.3048370480537415,0.5380709171295166,2.8823676109313965,0.0067071616649627686,0.02690500020980835,0.248958557844162,0.24225139617919922,0.3216375708580017,0.29473257064819336,0.2448974847793579,0.2271556258201599,0.017741858959197998,0.5775308012962341,0.35792505741119385,0.3802494055592326
235,Past episode of gastritis after food poisoning,No history of gastritis or food poisoning,0.33630824089050293,0.2386208474636078,1.7662054300308228,4.41016149520874,1.0488786697387695,4.673430919647217,3.6245522499084473,0.9827163219451904,4.673430919647217,0.0058262646198272705,0.062437430024147034,0.34295251965522766,0.3371262550354004,0.29495757818222046,0.23252014815807343,0.2740406095981598,0.27238184213638306,0.0016587674617767334,1.0488786697387695,0.6767520904541016,0.35478515296468816
