user_id,conversations,waves,n_waves,languages,n_languages,countries,n_countries,pregenerated_conversations,user_initiated_conversations,observed_turns,feedback_items,preference_choices,choice_entropy_bits,dominant_choice_share,choice_a,choice_b,choice_c,choice_d,unique_prompt_hashes,duplicate_prompt_rows_within_user,length_comparisons,fraction_chosen_longest,fraction_chosen_shortest
61574988933508,94,1,1,fr,1,france,1,9,85,284,0,284,1.5255881712438237,0.6302816901408451,179,43,26,36,284,0,284,0.16549295774647887,0.34507042253521125
61573121848000,93,1,1,fr,1,france,1,88,5,278,0,278,1.8357585638157774,0.43884892086330934,122,36,44,76,274,4,274,0.4051094890510949,0.16423357664233576
61574853997569,93,1,1,en,1,united states,1,93,0,93,14,93,1.6972592550954377,0.5053763440860215,26,8,12,47,92,1,93,0.40860215053763443,0.23655913978494625
61573098852520,92,1,1,fr,1,france,1,31,61,235,0,235,1.876097557283547,0.4297872340425532,101,53,47,34,235,0,234,0.27350427350427353,0.2948717948717949
61574984884502,90,1,1,it,1,italy,1,90,0,246,0,246,1.8473280186669716,0.3821138211382114,84,31,37,94,246,0,246,0.3861788617886179,0.24390243902439024
61575001534754,88,1,1,hi,1,india,1,25,63,221,0,221,1.8088246087450275,0.4796380090497738,106,45,28,42,221,0,221,0.33031674208144796,0.27149321266968324
61575239345239,88,1,1,en,1,united states,1,55,33,233,46,233,1.5905365361419939,0.5236051502145923,122,22,15,74,232,1,233,0.2532188841201717,0.33476394849785407
61575163365121,86,1,1,en|hi,2,india,1,64,22,199,0,199,1.943614221402875,0.34673366834170855,69,57,38,35,192,7,199,0.20100502512562815,0.2613065326633166
61574849077868,85,1,1,en,1,united states,1,68,17,221,43,221,1.6856731853208973,0.5429864253393665,49,28,24,120,220,1,221,0.2986425339366516,0.4343891402714932
61575043677622,85,1,1,en,1,united states,1,14,71,216,0,216,1.3790604632188108,0.6157407407407407,133,55,25,3,216,0,216,0.10648148148148148,0.4583333333333333
61575293614198,85,1,1,hi,1,india,1,65,20,259,0,259,1.8802744446034707,0.3552123552123552,89,43,35,92,257,2,254,0.4330708661417323,0.18503937007874016
61575622629793,85,1,1,it,1,italy,1,85,0,85,0,85,1.8023762473288247,0.43529411764705883,26,9,13,37,85,0,85,0.4117647058823529,0.16470588235294117
61573033592817,84,1,1,fr,1,france,1,47,37,216,0,216,1.8869721791189622,0.3611111111111111,72,34,32,78,216,0,215,0.3116279069767442,0.26046511627906976
61575176784018,82,1,1,en,1,india,1,54,28,209,58,209,1.4866765801832675,0.645933014354067,135,23,32,19,207,2,209,0.23923444976076555,0.22966507177033493
61575723184837,82,1,1,fr,1,france,1,81,1,188,0,188,1.847815297117831,0.4308510638297872,81,36,22,49,187,1,188,0.34574468085106386,0.20212765957446807
61575845879261,80,1,1,fr,1,france,1,20,60,236,0,236,1.9421579365418897,0.3347457627118644,79,60,34,63,236,0,233,0.31759656652360513,0.2703862660944206
61575544152962,79,1,1,it,1,italy,1,62,17,270,0,270,1.9084833210256043,0.36666666666666664,77,59,35,99,267,3,264,0.3977272727272727,0.20833333333333334
61575130703446,76,1,1,en,1,united states,1,36,40,146,0,146,1.9579195148626125,0.3561643835616438,52,34,29,31,145,1,146,0.2808219178082192,0.2945205479452055
61576080110536,75,2,1,fr,1,france,1,36,39,222,222,220,1.9762799873328887,0.2909090909090909,39,56,61,64,204,18,220,0.5045454545454545,0.05909090909090909
61576080110246,74,2,1,fr,1,france,1,35,39,218,218,212,1.9832390952275336,0.29245283018867924,46,60,44,62,217,1,212,0.42924528301886794,0.12735849056603774
61575220452128,73,1,1,it,1,italy,1,35,38,130,0,130,1.8062722492449812,0.47692307692307695,62,21,17,30,130,0,130,0.26153846153846155,0.3384615384615385
61575699565121,73,1,1,hi,1,india,1,6,67,155,0,155,1.741700662451663,0.4838709677419355,75,43,14,23,154,1,154,0.3246753246753247,0.22077922077922077
61573540677615,72,1,1,pt,1,brazil,1,38,34,221,60,221,1.9731066274256066,0.334841628959276,74,46,50,51,220,1,221,0.31221719457013575,0.28054298642533937
61573566207733,71,1,1,fr,1,france,1,71,0,192,14,192,1.6689555668168732,0.4375,73,23,12,84,190,2,191,0.3769633507853403,0.2879581151832461
61575259760425,70,1,1,it,1,italy,1,34,36,190,0,190,1.8298017941217808,0.4473684210526316,85,31,24,50,190,0,190,0.2894736842105263,0.29473684210526313
61575786231324,70,1,1,hi,1,india,1,51,19,187,0,187,1.8795735180966893,0.3850267379679144,72,31,26,58,187,0,187,0.35294117647058826,0.22459893048128343
61576080110333,69,2,1,fr,1,france,1,30,39,204,204,204,1.8355663611969892,0.45588235294117646,93,48,36,27,204,0,204,0.24019607843137256,0.30392156862745096
61575034022089,68,1,1,it,1,italy,1,60,8,160,0,160,1.8581552628644835,0.4125,66,32,18,44,160,0,160,0.3375,0.2875
61575071516789,68,1,1,en,1,united states,1,8,60,176,17,176,1.9489034200475164,0.3352272727272727,43,27,47,59,176,0,174,0.3333333333333333,0.2413793103448276
61576080110410,68,2,1,pt,1,brazil,1,32,36,196,196,186,1.974368422294817,0.3172043010752688,43,35,49,59,196,0,186,0.489247311827957,0.12903225806451613
61576080110548,68,2,1,pt,1,brazil,1,32,36,197,197,190,1.9946899244944274,0.2736842105263158,52,49,48,41,194,3,190,0.29473684210526313,0.33157894736842103
61575095755348,66,1,1,en,1,united states,1,33,33,192,16,192,1.9916756470724244,0.2864583333333333,41,50,46,55,192,0,192,0.3020833333333333,0.234375
61575616199388,66,1,1,hi,1,india,1,64,2,66,0,66,1.1302763166894556,0.7575757575757576,9,2,5,50,66,0,66,0.5454545454545454,0.18181818181818182
61576056530279,66,1,1,it,1,italy,1,66,0,146,0,146,1.9595572806094368,0.3424657534246575,50,33,26,37,126,20,146,0.3219178082191781,0.23972602739726026
61576080110282,66,2,1,pt,1,brazil,1,30,36,190,189,180,1.9637039996269638,0.3111111111111111,54,34,56,36,190,0,180,0.3388888888888889,0.14444444444444443
61575530695320,65,1,1,hi,1,india,1,44,21,172,96,172,1.9945969701805484,0.26744186046511625,46,37,46,43,172,0,172,0.4883720930232558,0.1569767441860465
61575817620916,65,1,1,fr,1,france,1,55,10,103,0,103,1.8233244372610296,0.46601941747572817,24,17,14,48,102,1,103,0.3592233009708738,0.2621359223300971
61576080110248,65,2,1,pt,1,brazil,1,30,35,184,184,181,1.9638871508628724,0.3425414364640884,44,34,41,62,183,1,181,0.4143646408839779,0.13259668508287292
61574730673607,64,1,1,hi,1,india,1,42,22,144,68,144,1.8505597416495156,0.4097222222222222,59,17,25,43,144,0,143,0.36363636363636365,0.27972027972027974
61575431699297,64,1,1,en,1,united states,1,27,37,64,0,64,1.8299395501179974,0.4375,28,8,10,18,64,0,64,0.21875,0.28125
61575838795093,64,1,1,pt,1,brazil,1,35,29,144,0,144,1.9734599103976334,0.3125,45,38,26,35,144,0,144,0.2986111111111111,0.24305555555555555
61575905006200,64,1,1,it,1,italy,1,34,30,204,0,204,1.7182431053893983,0.5245098039215687,107,26,24,47,202,2,204,0.37254901960784315,0.25
61576080110567,64,2,1,fr,1,france,1,28,36,187,187,176,1.9612107208331944,0.3522727272727273,36,37,62,41,185,2,176,0.5,0.13636363636363635
61576080110342,63,2,1,fr,1,france,1,30,33,186,186,181,1.9935013031400688,0.287292817679558,40,44,45,52,186,0,181,0.36464088397790057,0.16574585635359115
61576080110368,63,2,1,pt,1,brazil,1,28,35,181,181,168,1.979319707289042,0.2976190476190476,42,31,45,50,181,0,168,0.39285714285714285,0.18452380952380953
61574779274978,62,1,1,it,1,italy,1,22,40,149,15,149,1.8710836543066596,0.3624161073825503,54,51,19,25,149,0,149,0.2348993288590604,0.3087248322147651
61575123447467,62,1,1,fr,1,france,1,32,30,172,0,172,1.9506134919351568,0.3313953488372093,57,27,40,48,172,0,172,0.3546511627906977,0.1686046511627907
61575147567358,62,1,1,fr,1,france,1,47,15,166,10,166,1.465125535791319,0.6445783132530121,107,22,10,27,166,0,166,0.25301204819277107,0.2891566265060241
61575370919761,62,1,1,hi,1,india,1,39,23,173,78,173,1.7332022088518926,0.5028901734104047,87,45,20,21,173,0,172,0.37209302325581395,0.20930232558139536
61574727227287,61,1,1,en,1,united states,1,22,39,153,0,153,1.9905767537096086,0.2875816993464052,44,34,41,34,153,0,153,0.24836601307189543,0.3006535947712418
61574997930238,61,1,1,en,1,united states,1,35,26,175,23,175,1.8798968519023274,0.41714285714285715,73,41,23,38,123,52,174,0.21264367816091953,0.3620689655172414
61575003543784,61,1,1,it,1,italy,1,20,41,154,0,154,1.983026509391642,0.3051948051948052,47,32,41,34,154,0,154,0.24675324675324675,0.2662337662337662
61575562471116,61,1,1,en,1,india,1,61,0,61,0,61,1.5200236153978157,0.6065573770491803,37,3,9,12,61,0,61,0.22950819672131148,0.18032786885245902
61576080110169,61,2,1,pt,1,brazil,1,30,31,171,171,163,1.9784663366085358,0.32515337423312884,36,53,35,39,171,0,163,0.3558282208588957,0.17791411042944785
61576080110211,61,2,1,pt,1,brazil,1,26,35,179,179,172,1.985498448217859,0.29651162790697677,44,43,34,51,178,1,172,0.27906976744186046,0.19767441860465115
61576080110310,61,2,1,fr,1,france,1,25,36,175,174,168,1.9843862392255,0.2976190476190476,41,33,50,44,175,0,168,0.31547619047619047,0.17261904761904762
61576080110432,61,2,1,pt,1,brazil,1,29,32,178,177,177,1.9899274545865022,0.2994350282485876,40,44,40,53,176,2,177,0.3785310734463277,0.1638418079096045
61573537227813,60,1,1,fr,1,france,1,18,42,154,51,154,1.7143087080856323,0.5324675324675324,82,21,18,33,154,0,154,0.24675324675324675,0.3181818181818182
61574821811900,60,1,1,en,1,united states,1,53,7,169,154,169,1.6729552764119942,0.5266272189349113,89,18,17,45,168,1,168,0.23214285714285715,0.32142857142857145
61574927523813,60,1,1,hi,1,india,1,46,14,162,89,162,1.759298577434206,0.4506172839506173,52,18,19,73,162,0,162,0.4876543209876543,0.1728395061728395
61575170066469,60,1,1,en,1,india,1,52,8,166,74,166,1.598201893776666,0.5542168674698795,92,21,10,43,165,1,166,0.25903614457831325,0.3072289156626506
61576080110329,60,2,1,pt,1,brazil,1,24,36,168,167,162,1.9943095133377602,0.2777777777777778,41,41,45,35,168,0,162,0.2839506172839506,0.2345679012345679
61576080110330,60,2,1,pt,1,brazil,1,28,32,170,170,161,1.9775732492377383,0.3167701863354037,36,42,32,51,168,2,161,0.453416149068323,0.09937888198757763
61576080110439,60,2,1,pt,1,brazil,1,30,30,172,171,165,1.9834915250395997,0.3151515151515151,36,37,40,52,172,0,165,0.45454545454545453,0.13333333333333333
61576080110532,60,2,1,fr,1,france,1,29,31,171,170,169,1.973426260838131,0.3254437869822485,44,35,35,55,171,0,169,0.378698224852071,0.1893491124260355
61575115337609,59,1,1,en,1,india,1,11,48,123,0,123,1.8216169894414955,0.4715447154471545,58,27,17,21,122,1,123,0.17073170731707318,0.3902439024390244
61575514053357,59,1,1,en,1,india,1,49,10,60,0,60,1.876140417171476,0.4166666666666667,16,10,9,25,60,0,60,0.2833333333333333,0.21666666666666667
61576080110202,59,2,1,pt,1,brazil,1,25,34,164,163,159,1.9840838562493113,0.3081761006289308,34,41,35,49,163,1,159,0.44025157232704404,0.06918238993710692
61576080110308,59,2,1,pt,1,brazil,1,26,33,165,165,151,1.9937904244710747,0.2781456953642384,42,33,36,40,165,0,151,0.3708609271523179,0.17880794701986755
61576080110403,59,2,1,fr,1,france,1,24,35,164,164,164,1.982231287736656,0.2865853658536585,47,32,47,38,164,0,164,0.35365853658536583,0.23780487804878048
61575040080892,58,1,1,it,1,italy,1,42,16,157,0,157,1.8961734257508902,0.3885350318471338,61,28,23,45,157,0,157,0.3503184713375796,0.2802547770700637
61575123683864,58,1,1,en,1,united states,1,46,12,162,96,162,1.8183820970882771,0.42592592592592593,69,27,17,49,162,0,162,0.24074074074074073,0.41358024691358025
61576080110273,58,2,1,pt,1,brazil,1,33,25,165,165,158,1.9854975030469355,0.2911392405063291,46,44,35,33,164,1,158,0.3227848101265823,0.22784810126582278
61576080110416,58,2,1,en,1,united states,1,33,25,170,170,161,1.9347835716167672,0.34782608695652173,48,29,28,56,168,2,161,0.30434782608695654,0.2360248447204969
61576080110461,58,2,1,en,1,united states,1,28,30,168,168,166,1.92722344527131,0.37349397590361444,62,38,25,41,168,0,166,0.4578313253012048,0.16265060240963855
61575056492109,57,1,1,it,1,italy,1,57,0,57,0,57,1.9920851395754766,0.2807017543859649,12,14,15,16,56,1,57,0.3684210526315789,0.08771929824561403
61575220913669,57,1,1,it,1,italy,1,31,26,141,0,141,1.9108451526664834,0.40425531914893614,26,25,33,57,141,0,140,0.45714285714285713,0.17857142857142858
61575250010970,57,1,1,en,1,india,1,43,14,157,77,157,1.8642422792723548,0.4394904458598726,69,34,22,32,156,1,157,0.28662420382165604,0.2356687898089172
61575759112312,57,1,1,hi,1,india,1,57,0,57,0,57,1.4074484890039227,0.6666666666666666,5,10,4,38,57,0,57,0.5789473684210527,0.19298245614035087
61576080110295,57,2,1,pt,1,brazil,1,28,29,159,159,157,1.9607118612884546,0.31210191082802546,49,40,25,43,159,0,157,0.34394904458598724,0.19745222929936307
61576080110311,57,2,1,fr,1,france,1,24,33,156,155,149,1.9921152757135059,0.2953020134228188,34,36,35,44,156,0,149,0.44966442953020136,0.14093959731543623
61574811219699,56,1,1,en,1,united states,1,46,10,159,75,159,1.6401244897241616,0.46540880503144655,74,17,10,58,159,0,159,0.2641509433962264,0.31446540880503143
61575131153481,56,1,1,en,1,india,1,41,15,155,82,155,1.751918682731739,0.4967741935483871,77,14,29,35,153,2,155,0.3096774193548387,0.25806451612903225
61576080110145,56,2,1,it,1,italy,1,28,28,160,160,158,1.9881214525847504,0.2911392405063291,46,41,39,32,160,0,158,0.21518987341772153,0.2468354430379747
61576080110168,56,2,1,it,1,italy,1,28,28,160,160,152,1.980873584752218,0.3026315789473684,37,46,29,40,159,1,152,0.25,0.28289473684210525
